Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
1,14.3532,12.7266998,434.0650024,27.3022003,2.91521,24.3868999,8.9733,18.2882004,19.4934998,8.9733,383.9259949,57.1404991,16.2313995,47.4305992,159.7689972,52.1240005,55.2727013,159.7689972,246.3370056,1525.619995,385,1000,1862,32
2,15.3872995,13.9441996,472.1289978,29.2339993,2.79917,26.4347992,9.5713701,17.7924995,20.9452991,9.4857397,268.2399902,36.6941986,12.0165005,38.7120018,100.9260025,39.9504013,46.4297981,100.9169998,194.5050049,1589.140015,214,881,840,20.17
3,15.9132996,13.9073,474.8150024,29.5886002,2.99547,26.5930996,13.9299002,16.7772999,21.5205994,10.0220003,250.7769928,28.4379997,13.8760004,24.2693005,79.8843002,45.4049988,53.9421997,76.8511963,198.5359955,1591.829956,192,951,1081,19.88
4,17.1193008,14.0432997,466.3850098,30.5813999,3.88555,26.6959,19.9328995,17.3995991,22.6278992,11.3338003,255.2149963,29.0083008,15.7025003,18.0270996,76.7273026,53.4132004,60.4379997,63.2397003,200.7949982,1611.27002,139,916,1964,32.18
5,16.0226994,13.8568001,406.131012,28.8194008,3.4714401,25.3479996,19.2724991,11.6604996,20.8612995,10.9598999,274.7929993,31.7024994,17.0331001,19.9160995,86.4215012,54.9421997,75.3223038,55.8512001,194.0800018,1604.290039,146,702,1770,46.92
6,15.2860003,13.5389996,403.4509888,27.9673996,3.1305799,24.8369007,18.4102001,10.2965002,20.1030998,10.2627001,323.1409912,37.0164986,18.8843002,20.0513,101,62.710701,88.3223038,62.7272987,206.5599976,1576.51001,171,923,1671,34.53
7,15.3373003,13.3764,415.177002,28.1208992,3.0962,25.0247002,18.5926991,10.2484999,20.2717991,10.1077995,372.7929993,42.8017006,20.0083008,21.6513004,117.4550018,69.9173965,105.3720016,70.0083008,290.2409973,1540.280029,159,948,1416,16.69
8,15.4180002,13.0351,426.9330139,28.0135994,3.2279,24.7856998,18.7765999,10.4196997,20.4871006,10.0265999,392.8429871,46.0909004,19.8843002,24.7208996,128.9340057,71.6280975,116.7850037,72.5206985,299.1489868,1519,150,865,1057,15.71
9,15.4849997,12.7743998,421.4110107,27.6658993,3.36744,24.2985001,19.0111008,10.7615995,20.4969006,10.1688004,426.7600098,50.2397003,20.7189999,26.2101002,140.2559967,75.3305969,130.8509979,77.6445999,334.9679871,1493.630005,218,846,993,21.05
10,17.1564999,13.0030003,415.7009888,29.2644005,4.6768899,24.5874996,20.7621994,12.3710003,22.0604992,11.8642998,456.6690063,51.3554001,23.2726994,22.4678993,140.6609955,82.7851028,129.2400055,87.2562027,346.822998,1495.849976,222,642,1085,25.95
11,17.2807999,13.2243996,413.8540039,29.3486996,4.5400701,24.8085995,20.9291,12.4532003,22.1487007,11.9940004,438.4790039,51.0331001,22.4710999,23.0592003,135.6029968,79.3802032,121.5289993,82.9008026,321.9039917,1485.300049,218,511,786,28.49
12,15.5647001,12.7875004,432.9419861,28.6930008,4.20542,24.4876003,10.3073997,20.6289005,20.7000999,10.2222996,374.5950012,60.9338989,12.6364002,54.8536987,165.8430023,43.0164986,45.388401,165.826004,294.8900146,1527.73999,441,759,1951,56.56
13,15.3367996,14.0258999,472.4840088,29.3966007,2.74192,26.6546993,9.4913597,18.4762001,20.8997993,9.4284296,272.0249939,42.9752007,10.9420996,47.9996986,113.1819992,37.3139992,41.1487999,113.1819992,194.6580048,1700.369995,231,692,1237,41.97
14,17.3544998,15.5057001,511.0950012,32.4752998,3.39045,29.0848007,12.2320995,18.0702991,23.3549995,10.9314003,184.9420013,27.7106991,6.0082598,42.6618996,71.1488037,24.4298,31.9916992,70.9669037,165.2050018,1689.949951,136,768,1008,25.37
15,15.6899004,15.3509998,507.6570129,30.5853996,1.68909,28.8962994,14.7854004,15.0585003,21.6986008,9.3796902,199.470993,23.5536995,8.9504099,28.2280998,65.6197968,32,42.8098984,60.9752007,215.2810059,1533.880005,216,1185,1119,22.72
16,15.8327999,15.5038004,505.1210022,30.5632,1.27792,29.2852993,19.9566002,13.8589001,21.7978001,9.5080299,197,25.2644997,10.7107,24.6399002,66.9751968,36.1570015,49.5372009,46.107399,204.151001,1559.780029,126,1045,1193,27.37
17,17.6996994,16.3087006,484.2330017,32.9696999,2.50688,30.4627991,21.2637005,13.9568996,23.3798008,11.5157003,178.6609955,26.5041008,9.3471098,34.0968018,67.0991974,29.7851009,51.9586983,31.0496006,151.5930023,1656.630005,107,679,555,10.22
18,16.3321991,15.6887999,457.95401,31.0858002,2.3653901,28.7203999,19.7581005,10.5683002,21.7835007,10.5403004,236.6029968,33.8181992,11.5207005,33.4654007,85.7520981,38.0992012,70.892601,38.107399,160.6959991,1685.410034,92,684,570,14.99
19,16.2546997,15.5425997,464.6319885,30.9519005,2.39692,28.5550003,19.7467995,10.3669004,21.7910004,10.3669004,277.9750061,37.8512001,12.0743999,33.3599014,100.0500031,43.5372009,86.1156998,43.5372009,212.5749969,1663.25,100,885,380,7.8
20,16.8903008,15.0693998,475.7650146,31.2138996,2.9625499,28.2514,20.3733997,10.8444004,22.5293999,10.8297997,287.0499878,38.9835014,12.1817999,34.6623993,105.9830017,45.9586983,92.0412979,45.9586983,254.1499939,1595.050049,137,824,250,5.58
21,16.7222996,14.4160995,462.3739929,30.3062,3.1927299,27.1135006,21,10.9394999,22.1863995,10.8354998,314.8349915,43.3058014,12.7602997,36.3809013,116.487999,50.0164986,103.413002,50.0413017,277.6289978,1561.550049,136,831,661,7.42
22,17.3806992,14.8825998,452.8099976,31.0468006,3.6308801,27.4158993,22.4845009,11.9733,22.7252007,11.6018,339.3800049,46.2727013,13.4049997,35.2246017,122.3639984,53.7355003,109.3720016,53.9090996,296.3880005,1550.77002,141,774,786,11.43
23,18.2728996,15.0662003,452.7579956,31.8565006,4.2253199,27.6310997,22.8701,12.6365995,23.5921001,12.4750996,323.1069946,45.4958992,12.8594999,34.7308006,115.802002,50.7769012,100.7269974,50.785099,300.3980103,1542.599976,171,639,720,15.21
24,18.1532001,14.8873997,454.7009888,31.4619007,4.01825,27.4437008,22.5261993,12.5038996,23.4627991,12.3106003,321.1820068,45.3470993,13.0743999,34.9779015,116.0739975,49.0413017,100.197998,49.214901,360.6860046,1468.51001,237,827,1490,27.75
25,16.9766998,14.6920004,392.4490051,29.5624008,4.0574198,25.5049992,21.4981995,12.4727001,21.6464996,12.0087004,420.3389893,53.4793015,16.4050007,37.0900993,145.9340057,57.5372009,138.3800049,60.6032982,437.1600037,1403.920044,436,848,1371,30.29
26,17.1534996,14.3025999,351.5020142,29.0946999,5.2074399,23.8873005,20.3995991,13.2643995,21.3799,12.7645998,501.4129944,61.0661011,20.1818008,37.2630997,170.8099976,66.6529007,166.802002,72.504097,495.6990051,1380.969971,497,796,1300,31.32
27,15.6587,13.1771002,444.3789978,29.0620995,3.90079,25.1613007,10.1798,20.8497009,20.9251995,10.1717997,307.355011,50.1404991,10.2479,53.3294983,134.4210052,35.4627991,38.7355003,134.4129944,242.598999,1668.51001,340,722,1909,51.29
28,18.4349003,15.5916996,503.8840027,33.5199013,4.5032701,29.0165997,12.4061003,22.8752995,24.3160992,12.0815001,213.0740051,36.9916992,6.4958701,56.1366005,95.7520981,24.0412998,25.4876003,95.6776962,175.201004,1765.76001,168,400,885,27.29
29,18.5874996,16.5293007,528.0180054,34.3618011,3.8510699,30.5107002,13.1241999,20.4843006,24.7851009,11.9462996,169.8760071,26.0331001,6.1156998,44.7891006,67.1983032,22.0660992,26.9090996,66.7851028,194.7100067,1648.199951,139,867,1388,46.82
30,13.8186998,15.6028996,506.7909851,28.9312992,-0.190876,29.1222,14.2145004,13.3764,19.8677006,7.5454202,231.0330048,27.7602997,12.6115999,25.0077,73,41.7933998,50.4710999,67.2148972,228.8890076,1535.01001,180,1474,696,8.25
31,12.6648998,15.7903996,504.0360107,27.7154007,-1.7446899,29.4601002,16.5566998,9.5430498,18.6756001,6.3565602,246.4210052,33.5206985,14.1073999,24.6390991,83.1652985,47.3058014,64.314003,55.214901,210.6600037,1569.810059,128,1405,1027,11.04
32,17.4354,16.1961002,501.4049988,32.6744995,1.97851,30.6959991,21.0464993,12.2333002,23.3712997,11.0446997,168.4459991,29.0247993,7.35537,44.8866997,69.1735992,23.3966999,54.6281013,24.0247993,212.6069946,1575.939941,133,1186,1251,26.95
33,17.6823997,15.8620996,477.0350037,32.5343018,3.3190401,29.2152996,22.0090008,11.6696997,23.4272003,11.6696997,205.4550018,32.8678017,8.3718996,42.2654991,80.1322021,28.1818008,65.9173965,28.1818008,204.2640076,1635.550049,118,1077,1306,30.71
34,17.1646004,15.7951002,473.9450073,31.8826008,3.0437,28.8388996,21.3672009,11.2124996,22.8918991,11.2075005,244.5700073,35.6941986,9.3471098,41.1711998,93.4132004,32.8264008,80.0578995,32.8264008,247.0480042,1591.359985,144,1141,1234,28.28
35,16.8526001,15.5986004,479.2550049,31.4671993,2.7002599,28.7668991,20.2630005,10.8000002,22.5979004,10.8000002,257.3059998,37.8429985,9.9008303,42.4920006,101.5289993,35.1321983,86.8677979,35.1321983,250.9250031,1613.160034,168,1001,826,12.04
36,16.6390991,15.4755001,475.1560059,31.0356007,2.5244999,28.5111008,21.0172997,10.6323004,22.3134003,10.6218004,284.1900024,42.4627991,10.5454998,42.6884003,111.7440033,40.5950012,96.2479019,40.6032982,308.2219849,1516.800049,161,1142,1231,23.8
37,17.5883999,15.6864996,454.8720093,31.8192005,3.5133901,28.3057995,22.7068005,12.0019999,23.0219994,11.8176003,304.9419861,44.4710999,10.6528997,42.5623016,118.0579987,43.3636017,104.9499969,43.388401,320.8630066,1518.640015,239,1084,1659,34.37
38,14.9988003,15.3601999,460.6130066,29.0182991,1.07098,27.9473,20.1751995,9.8036098,20.4727993,9.0801201,377.4049988,58.4463005,12.5207005,49.1879997,157.3220062,48.1982994,141.1490021,49.1487999,363.4840088,1481.050049,232,1097,1734,30.75
39,14.1218004,15.4110003,456.3980103,28.0235004,-0.0615206,28.0851002,19.2000999,8.5983,19.4662991,8.2263203,428.2980042,65.1901016,14.4049997,51.2574005,179.727005,50.4297981,164.4210052,50.7686005,413.8080139,1421.890015,316,1419,1366,20.81
40,15.6940002,15.7313995,460.2460022,29.7873001,1.11051,28.6767998,20.7308006,10.1244001,21.0196991,9.7316904,426.9500122,64.4793015,14.2149,50.9113007,176.1649933,48.4379997,163.9089966,49.6693993,418.8710022,1466.310059,327,1093,1174,19.52
41,15.2730999,15.4391003,439.8210144,28.9694996,1.12466,27.8449001,20.1357002,9.9039001,20.3572998,9.5773296,491.098999,75.3883972,15.6941996,51.7462006,202.529007,53.3058014,191.1069946,53.7933998,500.6960144,1382.75,332,1392,1491,17.8
42,16.1814003,14.2441998,386.7739868,28.1341991,3.2428801,24.8913002,20.5133991,11.1638002,20.6896,11.1399002,572.2479858,89.4710999,13.6364002,56.9634018,242.8099976,49.3636017,233.3059998,49.3636017,551.7680054,1339.599976,468,1356,1137,16.46
43,16.8609009,13.0721998,345.1539917,27.5571995,4.9586802,22.5984993,20.8206997,12.4420004,20.8582001,12.3341999,624.098999,91.6280975,12.9256001,56.8021011,260.4460144,50.8843002,254.7109985,51.3470993,574.1099854,1356.209961,515,1055,1088,19.42
44,17.3013992,15.1683998,451.3150024,31.7390003,4.5941501,27.1448002,11.6959,22.5573997,22.6196995,11.6959,251.3390045,40.6612015,5.9338799,56.1335983,112.3880005,22.2893009,27.3635998,112.3880005,228.6589966,1714.900024,282,520,1120,42.02
45,16.5653,15.7475996,477.1380005,31.4479008,3.224,28.2238998,11.1868,21.5272007,22.2012005,10.6204996,228.1649933,33.289299,9.12397,41.3801994,89.2562027,30.7933998,33.8264008,89.0744019,206.2140045,1706.920044,186,758,1336,39.34
46,15.4005003,16.2987003,510.6059875,30.7794991,1.06109,29.7185001,13.3930998,17.3323994,21.4708996,9.0109501,211.5119934,25.5785007,12.2644997,25.5573006,68.2230988,37.8429985,42.1404991,64.9669037,201.3179932,1659.729981,162,1223,1004,11.57
47,15.8990002,16.6403999,545.4470215,31.7576008,0.535008,31.2226009,19.6723003,15.0816002,22.3950996,9.0678701,186.7019958,26.7273006,9.9752102,28.9671001,66.0248032,33.4049988,45.3306007,45.5784988,182.7489929,1678.689941,126,1194,587,6.79
48,15.9334002,16.5942001,563.1799927,31.9001999,0.0878017,31.8124008,19.9337997,10.4720001,22.6420994,8.8673296,187.4210052,31.8843002,8.6776896,40.2722015,76.0083008,29.9256001,54.5536995,33.6941986,184.3190002,1680.709961,110,1248,426,5.1
49,15.4776001,16.4381008,557.8720093,31.2605,-0.579372,31.8398991,19.4108009,8.98419,22.0872002,8.3744402,213.3059998,40.2561989,7.9586802,53.3199997,94,25.5785007,72.4380035,25.9916992,193.2200012,1671.829956,116,1275,336,5.15
50,14.3867998,16.1837006,548.3289795,29.9417,-1.81617,31.7577991,19.9710007,7.3422599,20.8334999,7.3422599,245.9830017,45.3058014,8.5619802,54.0303993,108.0329971,28.5949993,85.9504013,28.5949993,213.5070038,1640.349976,134,1411,463,5.7
51,14.5942001,16.2684994,545.190979,30.1707993,-1.6494499,31.8202,19.5237007,7.5507002,20.9843998,7.5507002,262.3469849,46.0247993,8.5619802,54.3153,114.5950012,29.1653004,93.7934036,29.1653004,245.7779999,1587.339966,147,1418,746,8.73
52,14.7030001,16.4953003,555.5839844,30.4773006,-1.69868,32.1759987,19.6303997,8.1299896,21.1956005,7.5026102,281.9750061,47.9338989,9.4214897,53.4420013,121.901001,31.9256001,100.586998,32.3058014,271.1119995,1594.589966,160,1280,826,10.2
53,14.3844004,16.3174,564.5839844,30.0382004,-1.89236,31.9305992,20.3362999,8.7604303,20.9515991,6.9938202,317.4710083,53.3801994,10.8843002,52.1049995,136.371994,36.9586983,112.5619965,38.5124016,316.1340027,1536.810059,170,1295,961,10.04
54,12.9610004,16.0328999,568.7680054,28.2910995,-3.49772,31.7889004,18.9493999,5.8115501,19.4337006,5.3084602,369.6119995,62.3470993,12.6611996,53.1085014,161.4049988,42.5124016,135.0249939,42.8429985,362.3999939,1458.810059,190,1604,971,9.71
55,13.3413,15.7427998,534.9730225,28.0778008,-2.3659501,30.4437008,19.0844002,6.1816301,19.4533005,6.1816301,396.3880005,66,12.9007998,54.5279007,174.8099976,42.9586983,150.1649933,42.9586983,386.0180054,1458.560059,248,1589,1534,13.76
56,15.2565002,16.1546001,490.67099,30.0662994,0.328298,29.7380009,20.6056995,9.0018902,21.0037994,8.9029598,399.9169922,64.5372009,12.4379997,55.3554993,175.5870056,42.2313995,156.5370026,42.2561989,373.8389893,1517.810059,278,1250,1242,13.72
57,15.8315001,16.4085007,499.2009888,30.8906002,0.508066,30.3824997,21.1569004,9.5367002,21.6557999,9.3913202,433.2149963,68.3719025,13.5537004,53.7863998,186.7359924,46.6777,169.2310028,46.6860008,425.3800049,1492.469971,274,1230,851,9.85
58,14.1120005,15.4953003,485.4259949,28.2919006,-0.789785,29.0816994,19.2684002,7.8357201,19.6725006,7.7529101,518.0250244,83.396698,15.8346996,53.3675003,221.5870056,54.6693993,204.173996,54.6693993,493.8080139,1409.589966,318,1458,1138,16.18
59,13.6128998,15.2641001,467.447998,27.1441994,-1.27702,28.4213009,18.5529995,7.6004,18.8588009,7.3492198,553.9089966,92.4049988,16.3883991,54.8880997,240.2480011,56.3554001,224.2640076,56.388401,512.3109741,1394.369995,436,1372,1168,15.36
60,15.1920004,14.4756002,415.8469849,27.2950993,1.0279,26.2672005,19.6798,9.5364704,19.75,9.4868898,613.0910034,99.9669037,13.0825996,59.1151009,266.098999,48.6281013,260.7269897,48.6281013,542.4660034,1380.150024,461,1191,1066,18.25
61,16.1296997,13.8483,365.1809998,26.9078007,2.7599299,24.1478996,20.198,11.1561003,20.2106991,11.1561003,656.2479858,99.8430023,12.5289001,61.0091019,285.5450134,47.3636017,285.3139954,47.3636017,591.4990234,1335.52002,573,1143,1025,19.64
62,18.0237007,15.9322004,453.1849976,32.7995987,4.9245,27.8750992,12.4586,23.3026009,23.3533993,12.3641005,213.1239929,32.4215012,5.24793,51.7905006,91.6116028,19.7768993,24.7686005,91.6116028,218.7749939,1728.089966,213,600,865,31.87
63,17.0671005,16.1051006,484.2120056,32.1094017,3.36602,28.7432995,12.0566998,22.1208992,22.7654991,10.9987001,206.901001,27.4627991,8.8512402,34.2825012,75.0744019,29.8843002,32.0247993,74.1983032,203.4649963,1731.650024,172,947,1196,22.71
64,16.4824009,16.5114994,521.1569824,31.9395008,1.7614501,30.1781006,17.9456997,18.3416004,22.6364994,9.9232702,189.1069946,23.7355003,10.6777,24.8943996,62.0164986,35.2809982,40.1404991,51.4627991,177.371994,1736.76001,121,1059,705,6.17
65,17.0182991,17.0457001,557.4249878,33.1366005,1.20304,31.9335003,21.0356998,12.6723003,23.6257,10.0116997,172.4880066,27.1156998,8.3884296,34.9109001,66.495903,29.4463005,45.5289001,35.3387985,168.8110046,1756.790039,101,1079,386,5.57
66,16.5785999,16.4150009,564.7160034,32.3526001,0.772529,31.5799999,20.5268002,10.9379997,23.2943001,9.4945498,187.0910034,33.5620003,7.8677702,47.0121994,80.2065964,25.3306007,58.8843002,27.9916992,179.1750031,1738.310059,108,1156,429,5.03
67,15.7454004,16.5716991,567.9050293,31.6079006,-0.473884,32.0817986,20.1023006,9.2980404,22.4608002,8.5198402,219.4299927,42.611599,6.8181801,58.2089005,100.0830002,22.8264008,77.396698,23.3388004,194.3919983,1712.670044,133,1255,389,4.46
68,14.8698997,16.2026005,560.8969727,30.4542007,-1.44212,31.8964005,20.1965008,7.7220201,21.4459991,7.6580701,245.2400055,47.1652985,7.0578499,59.3404007,112.3389969,25.1735992,88.603302,25.2148991,210.7460022,1673.339966,133,1360,349,5.11
69,15.2264004,16.5151997,573.8900146,31.0911999,-1.71788,32.8091011,20.3563004,7.7787099,21.906601,7.7787099,253.0500031,47.214901,6.8429799,59.3126984,116.1240005,25.7024994,92.9091034,25.7024994,236.7700043,1616.890015,144,1385,428,6.04
70,15.5057001,16.5673008,580.2949829,31.4428005,-1.4884,32.9311981,20.3120003,8.2623701,22.2437,7.9349599,269.678009,49.4544983,7.6363602,58.7877007,123.3550034,27.8430004,98.2562027,28.0247993,266.7399902,1622,155,1276,615,6.61
71,14.9610004,16.4041004,586.7509766,30.7882004,-1.9441299,32.732399,21.0813999,7.9440498,21.7306004,7.1922798,309.0169983,55.5536995,9.0743799,57.4757004,139.7109985,32.5536995,111.8840027,32.9504013,306.8720093,1579.050049,186,1326,505,5.92
72,14.1132002,16.4463005,637.9219971,30.2171993,-4.12886,34.3460007,20.5890007,5.4161501,21.1770992,5.3056898,334.6279907,60.4379997,9.76859,57.9183998,153.2310028,33.892601,123.2979965,33.9421997,326.9590149,1524.329956,205,1498,596,4.74
73,14.4741001,16.6970997,638.5859985,30.5900993,-3.9760699,34.5661011,20.9627991,5.58989,21.4554996,5.58989,347.355011,62.6281013,10.0082998,58.3834,160.1069946,32.7602997,130.8179932,32.7602997,354.2479858,1539.729981,241,1479,642,6.86
74,14.4362001,16.0048008,566.0339966,29.6529007,-2.07494,31.7278004,20.4057999,6.80758,20.8089008,6.80758,407.6860046,68.9421005,11.5289001,56.9182014,183.9499969,38.8678017,156.901001,38.8678017,396.2260132,1508.359985,272,1461,1019,12.3
75,14.3704004,15.9020004,550.2150269,29.5342007,-1.76843,31.3026009,20.0778999,7.1000199,20.6485996,7.1000199,460.8930054,75.0330963,12.9256001,55.8129997,204.9589996,45.7024994,179.371994,45.7024994,447.3519897,1465.969971,305,1453,987,13.25
76,14.1292,16.1686993,539.6829834,29.1713009,-2.1299801,31.3013,19.6776009,7.0313301,20.2719002,7.0313301,503.7690125,83.9255981,14.4710999,55.3852997,225.2810059,52.4463005,199.0829926,52.4463005,487.2189941,1414.400024,350,1613,791,8.39
77,13.6238003,15.7301998,519.9420166,27.9967003,-2.3954401,30.3922005,18.9792004,6.9114699,19.4451008,6.6658301,540.2069702,93.0412979,15.9668999,55.7014999,242.1410065,57.107399,217.6940002,57.1321983,526.3930054,1349.369995,423,1750,866,8.78
78,13.1148005,15.0749998,476.9769897,26.3978004,-2.33412,28.7318993,18.0694008,6.98949,18.2287998,6.5252099,641.6030273,106.2229996,15.2561998,57.4396019,273.7359924,54.3223,269.3970032,54.5536995,556.5809937,1326.459961,503,1658,1229,11.12
79,12.5682001,14.2945004,420.2569885,24.6518993,-1.68083,26.3327007,17.1021996,7.1728401,17.1261005,6.8048902,708.7440186,111.512001,15.4298,60.0710983,307.5119934,53.9835014,305.7109985,54.7024994,607.9920044,1299.400024,597,1707,1691,20.96
80,15.1091995,13.7585001,409.0050049,26.0298004,0.610116,25.4197006,19.4825001,9.5101099,19.5265999,9.4692402,749.065979,117.5039978,13.0825996,65.6334,339.5209961,47.9504013,338.7109985,48,659.0349731,1277.349976,740,1443,1993,20.41
81,17.4762993,16.4589005,468.0249939,32.5555,3.8367901,28.7187004,12.4714003,22.6525993,22.9699001,11.6126003,189.8589935,24.3223,7.10744,35.5349998,69.6529007,25.3554001,28.8677998,68.3719025,187.1029968,1742.619995,168,662,1126,26.59
82,17.0750008,16.9009991,500.3139954,32.638401,2.6539199,29.9845009,15.8492002,20.9669991,22.9549007,10.7748003,185.8509979,21.8843002,9.3966904,24.2290001,60.2478981,33.289299,34.5950012,53.5784988,180.7559967,1760.229981,108,919,635,8.72
83,17.2336998,17.0736008,530.5859985,32.9911995,1.97299,31.0181999,20.9850998,13.5241003,23.4757996,10.5296001,172.7440033,24.3883991,8.89256,29.0755997,61.5206985,31.2810001,41.8843002,37.6693993,163.8430023,1786.650024,86,998,222,3.58
84,17.6208992,17.1490002,557.9910278,33.6142998,1.64169,31.9726009,21.6098995,12.0078001,24.1996002,10.5636997,162.8350067,27.9834995,6.5950398,43.9263992,68.2479019,22.1818008,47.4297981,25.9090996,158.6970062,1812.329956,78,1018,385,5.63
85,17.7082996,17.0846996,578.0869751,33.8595009,1.26572,32.5937996,21.8540001,11.9467001,24.5440006,10.4019003,173.8099976,32.1652985,6.2396698,53.0004005,77.9421005,19.4132004,58.1570015,21.6942005,177.2120056,1799.140015,90,1143,526,9.52
86,17.5471992,16.7824001,583.8519897,33.5028992,1.02231,32.4805984,23.4153996,11.7201004,24.4398994,10.1330996,193.3549957,36.388401,6.0743799,57.8675003,88.7851028,19.1982994,70.4710999,20.7024994,197.2899933,1767.630005,115,1226,573,9.69
87,16.8125992,16.6271992,582.7730103,32.6968994,-0.0033388,32.7001991,22.6973991,10.4076996,23.6366997,9.3030701,229.4380035,43.6281013,5.5454502,62.6941986,108.4459991,20.8430004,87.2230988,21.4876003,208.2030029,1742.680054,120,1250,603,9.86
88,16.3595009,16.6931,591.0510254,32.3816986,-0.882579,33.2643013,21.5702991,8.9813805,23.2313995,8.6589203,247.628006,46.5620003,5.5950398,63.3455009,117.7109985,22.9752007,95.107399,23.1487999,229.6349945,1688.160034,135,1275,534,7.04
89,16.6996994,16.5979996,589.8389893,32.6310005,-0.380727,33.0116997,20.5632992,9.0929003,23.5494003,8.9966002,260.4379883,50.1404991,6.35537,63.8082008,125.2639999,24.5536995,97.6280975,24.6033001,240.1940002,1678.449951,131,1199,607,7.17
90,16.3108997,16.2423,579.4559937,31.9200001,-0.232066,32.1520996,21.8477001,8.73808,23.0587997,8.73808,298.7189941,56.0083008,7.6942101,61.7378006,140.3639984,28.8759995,110.3219986,28.8759995,298.1289978,1647.459961,153,1286,555,7.06
91,15.6080999,16.2047997,605.5440063,31.3589993,-1.60175,32.9608002,21.8570004,7.4639001,22.4909,7.4502702,332.8349915,59.8347015,8.9504099,59.9903984,155.3970032,32.5455017,124.8099976,32.5455017,313.269989,1594.619995,173,1341,384,4.7
92,15.1118002,16.4255009,651.9140015,31.3108006,-3.53597,34.8466988,21.6126003,6.0854802,22.2413006,6.02807,347.7600098,62.1570015,9.19835,60.0200996,163.1820068,32.5041008,132.8760071,32.5041008,331.8099976,1564.050049,195,1378,399,3.72
93,15.3641996,16.2605,645.5490112,31.4948006,-3.13726,34.632,21.7598,6.39293,22.3950005,6.39293,383.5369873,66.1240005,10.3471003,58.7444992,177.1320038,35.9504013,147.826004,35.9504013,375.0450134,1527.069946,240,1407,782,6.48
94,15.8893003,15.9626999,571.5629883,31.3630009,-0.57914,31.9421997,21.6872005,8.3736095,22.4519997,8.3736095,417.3469849,72.1735992,10.6033001,59.8101997,195.4049988,39.6445999,164.3800049,39.6445999,406.9429932,1516.5,268,1379,576,7.84
95,15.6159,16.5074997,549.6380005,30.9960003,-0.987405,31.9834003,21.2117996,8.4765797,21.9386997,8.4765797,453.2640076,78.2148972,11.0495996,58.8838997,211.2230072,43.107399,183.4629974,43.107399,444.7000122,1487.089966,301,1424,700,5.99
96,15.4055004,16.4232006,539.40802,30.4866009,-1.1078,31.5944004,20.9575005,8.5568504,21.5741005,8.34128,518.5289917,90.7190018,12.6528997,57.4079018,233.7359924,48.4793015,211.6690063,48.7769012,498.9790039,1449.369995,347,1465,839,10.67
97,15.0333996,15.9448996,528.7819824,29.5,-1.42803,30.9279995,20.4617996,8.3584995,20.9556999,7.9717798,601.2810059,101.8679962,13.6445999,56.4780998,260.5539856,52.4215012,242.9170074,53.1901016,566.8599854,1400.73999,394,1614,1218,14.33
98,11.7468004,13.6092997,452.5490112,24.0953999,-2.5367301,26.6320992,16.6921005,5.98627,16.7413998,5.6610498,724.8590088,109.9089966,16.1404991,57.3111,305.2070007,58.7769012,304.9169922,61.1652985,625.6569824,1306.800049,530,1983,1456,13.85
99,13.5768995,13.3330002,414.8890076,25.0998001,-0.0781487,25.1779003,18.2595997,8.3403301,18.2621994,8.0627699,743.3469849,113.4960022,15.1073999,61.8451004,325.8510132,52.5950012,325.8510132,54.8347015,685.2860107,1217.469971,593,1994,1867,22.58
100,15.1050997,13.1890001,374.8269958,25.8414993,1.94178,23.8997002,19.3581009,10.2777004,19.3581009,10.1511002,758.8430176,125.7109985,13.7438002,67.4913025,351.8840027,47.214901,351.8840027,47.785099,695.3070068,1274.48999,689,1407,1355,17.73
101,16.8255005,16.0797997,468.1809998,31.5301991,3.1589799,28.3712006,12.5618,21.3605003,22.2779007,10.8983002,191.6609955,22.0496006,8.2066097,26.6725006,63.4793015,30.8099003,35.0825996,61.0909004,185.451004,1735.119995,169,955,706,10.32
102,17.1802006,16.7066002,492.8309937,32.4765015,2.8709099,29.6056004,16.9377995,20.4160995,22.9505005,10.9624996,178.7599945,20.6445999,9.0661201,22.4304008,56.6612015,33.1735992,35.2397003,48.4544983,171.1239929,1753.079956,103,854,435,8.59
103,17.5144997,17.2075996,517.8060303,33.3474007,2.5192699,30.8281002,21.2000008,13.6267996,23.5907993,10.9658003,173.1569977,23.4214993,9.0743799,26.5643997,59.5455017,31.9916992,42.0909004,36.5124016,165.0890045,1785.569946,79,912,299,4.87
104,17.8344002,17.2490005,540.2030029,33.7332001,2.2479999,31.4852009,21.9962997,12.2869997,24.1863995,10.9878998,167.6860046,26.6280994,6.7438002,39.3656998,66.0083008,23.6033001,48.8843002,26.3470993,156.4149933,1825.189941,59,951,187,3.51
105,18.2837009,17.4484005,564.8549805,34.4099998,1.9122,32.4976997,22.868,12.5818005,24.9333,11.1093998,161.6029968,29.0578995,5.0826402,51.7503014,71.1652985,17.5949993,53.5041008,19.4710999,154.5899963,1851.229981,50,959,180,3.71
106,18.4890995,17.1938992,582.2930298,34.6155014,1.77415,32.8414001,24.6608009,12.4306002,25.3549995,11.0895004,168.9420013,31.7768993,4.9421501,58.5867996,78.7934036,16.1818008,62.0495987,17.2148991,164.8690033,1854.459961,63,969,202,3.8
