Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
741,19.6152992,12.1000004,76.0475006,27.1019001,12.1680002,14.9338999,20.1884995,18.5944004,20.4426994,18.5473003,1100.469971,180.2539978,31.3635998,45.9863014,425.8240051,140.1900024,341.0969849,141.4900055,993.9970093,1531.729981,1299,1500,1005,16.2
742,19.4951,12.4378004,106.3659973,27.8411999,11.8846998,15.9565001,20.2371006,18.1842003,20.5918007,17.9750996,757.5250244,153.1529999,17.2665005,65.7684021,346.1090088,61.1901016,273.5809937,68.0516968,1031.359985,1464.400024,1199,1920,1106,11.01
743,20.0226994,12.0868998,127.9160004,28.8376999,12.3495998,16.4880009,20.9053993,18.4638996,21.3892994,18.1783009,676.7930298,154.8430023,9.0475197,81.2598038,328.2600098,33.3492012,246.9629974,39.8904991,724.617981,1427.140015,918,1873,2238,22.51
744,21.4298992,10.9266005,129.4360046,29.3967991,14.1391001,15.2577,21.9473991,19.6954994,22.8054008,19.5496998,726.0020142,204.371994,1.49174,106.0439987,365.802002,9.3119802,268.2149963,10.5537004,728.6469727,1396.02002,921,1428,1371,17.1
745,25.1637001,9.8105402,130.9129944,32.4301987,18.4459991,13.9842997,25.6581993,23.3106995,26.6026993,23.3106995,662.7290039,201.0559998,2.7892599,112.9410019,380.6069946,12.2872,214.5639954,12.2872,656.7709961,1540.969971,664,878,1341,27.67
746,26.9846992,9.4663897,137.1990051,34.2148018,20.4598007,13.7550001,27.4344006,25.4379005,28.5282993,25.1261997,535.2949829,115.987999,6.9421501,79.5633011,247.1179962,49.6797981,154.4299927,50.8470993,548.9180298,1663.349976,223,289,773,31.45
747,24.9869003,8.0782204,98.8006973,30.7043991,19.5077,11.1967001,25.1847992,23.5484009,25.9253998,23.5484009,1725.420044,292.9769897,3.4958701,67.964798,741.2849731,37.0723,553.4569702,37.0723,913.7230225,991.9650269,1112,303,581,31.23
748,24.5624008,8.3181496,90.3192978,30.3267002,19.2378006,11.0888996,24.6345005,23.3008003,25.4999008,23.3008003,1698.089966,267.0580139,9.65909,59.3474007,671.3140259,67.9979019,537.914978,67.9979019,927.6729736,989.7069702,1158,410,652,28.19
749,24.3470001,9.0964098,80.7606964,30.3672009,18.6851006,11.6821003,24.3533001,23.2425995,25.2255001,23.2425995,1762.819946,264.0079956,17.8223,53.3795013,645.098999,96.6962967,596.8619995,96.6962967,983.8480225,1047.300049,1189,551,463,17.04
750,24.6963997,9.78267,63.838501,30.8409004,18.7607002,12.0802002,24.6634007,23.9099998,25.4829998,23.9099998,1729.040039,244.3119965,20.75,49.2080002,608.0189819,114.2190018,582.697998,114.6449966,1051.98999,1127.920044,1097,494,235,11.49
751,25.1686993,9.6712399,55.8849983,31.1096992,19.4508991,11.6588001,24.9381008,24.5245991,25.8715,24.5226002,1641.869995,225.5679932,23.1818008,44.9361992,594.5679932,146.2870026,513.6589966,157.6759949,1100.689941,1177.849976,976,352,118,7.08
752,25.0723,9.5013504,59.1212997,31.0412006,19.7178993,11.3233004,24.7728004,24.6140995,25.8139,24.3668995,1659.170044,206.2480011,58.6818008,34.6908989,593.6820068,265.1010132,465.4400024,361.8510132,1120.75,1180.719971,945,321,99,5.61
753,25.0720005,9.6416101,59.8853989,31.0974007,19.625,11.4723997,24.7618008,25.0209007,25.8036995,24.3288994,1730.969971,208.7050018,76.8202972,30.7021008,601.5449829,299.7269897,434.2330017,417.6279907,1136.449951,1182.369995,750,338,127,7.23
754,25.0776005,9.6687403,61.7216988,31.0792999,19.6362,11.4432001,24.7851009,25.3290997,25.8167,24.2907009,1810.430054,222.8309937,92.8511963,27.7287006,612.4089966,323.7359924,417.8429871,468.9750061,1141.540039,1180.839966,805,392,303,13.89
755,25.3251991,9.8052702,63.5777016,31.5140991,19.9148006,11.5993004,24.9729996,25.6028996,26.1308002,24.5797005,1935.719971,218.7619934,107.2089996,23.0837994,624.1430054,363.0599976,447.0889893,519.3989868,1155.5,1194.630005,973,392,167,8.79
756,25.6310005,9.8788204,62.8539009,31.9207001,20.2395992,11.6810999,25.2828007,25.8759995,26.4545002,24.9074993,2038.640015,229.4519958,109.0849991,22.7014999,661.565979,377.4830017,464.1340027,548.2269897,1151.550049,1195.530029,979,402,119,6.16
757,25.1777992,9.8154497,57.1836014,31.3764992,19.8477993,11.5286999,24.8521996,25.4368,25.9242001,24.4794006,2080.830078,238.0559998,110.1449966,22.5583992,671.2689819,377.6319885,468.7909851,572.9959717,1134.01001,1162.25,1049,413,91,4.23
