Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,255.7247,719.4581,1839.832,0.2731,1.0274,0.2273,0.0018,2834.739,1.3187,287.6822,448.4923,1290.2327,0.5269,1.0216,0.2622,0.005,3960.9797,2.2527,1773.9402,16571.6454,293971.0849,3.1396,1.024,75.0624,0.0046,2102.8649,76.978,988.793,2073.2143,20499.7987,2.4142,1.0253,6.1988,0.0093,2748.0456,19.3769,138.1746,277.1477,382.9477,0.0185,1.0115,0.02,0.0003,5062.63,0.0737,2928.567,4736.393,138708.4399,3.1861,1.0241,75.0624,0.0211,2931.3307,0.6672
2,353.7807,1901.8955,6728.5396,0.1632,1.0342,0.6006,0.0006,5702.6171,1.1176,522.2284,403.7211,2108.3463,0.1512,1.0128,0.3359,0.0018,5630.4916,0.723,1896.9692,14002.1476,265616.43,3.2781,1.0222,72.8309,0.0054,2158.8683,75.0337,1091.692,1848.5132,20180.0702,2.9779,1.0239,5.4383,0.0125,2545.4477,23.1219,0,89.251,0,0.0016,1,0.0012,0,45790.7418,0.0037,2790.4129,4929.1152,137542.6645,3.286,1.0227,72.8309,0.0203,2896.5944,0.6404
3,484.9791,1408.1818,6829.3872,0.2272,1.0303,0.8054,0.001,2843.5456,1.4186,448.4758,727.6832,3263.4829,0.2258,1.0193,0.4595,0.0017,4916.5613,1.2625,1560.1824,22633.6868,353126.7953,3.2255,1.0147,78.2805,0.0035,2076.12,79.1696,818.1921,1197.677,9799.2994,2.814,1.0245,2.7285,0.0152,2491.9464,18.1481,0,89.251,0,0.0005,1,0.0012,0,0,0.0012,3065.7273,4671.3837,143211.8821,3.2465,1.0227,78.2805,0.0214,2637.1464,0.6103
4,481.9922,1013.5486,4885.2247,0.1683,1.0214,0.5794,0.001,6081.381,1.0352,207.4465,367.302,761.9551,0.1806,1.0155,0.0712,0.0022,4181.9483,0.8017,1036.9341,57567.6816,596938.8949,1.9524,1.0196,88.0032,0.0015,2027.8626,88.6001,744.1856,925.5252,6887.6251,1.6203,1.0227,1.9655,0.0103,2818.2998,9.5567,0,89.251,0,0.0026,1,0.0012,0.0001,92874.2054,0.0062,2894.4108,6605.561,191192.0697,1.9621,1.0212,88.0032,0.0151,3570.8557,0.4182
5,422.6538,825.2281,3487.8581,0.2636,1.0225,0.527,0.0018,3632.7298,1.501,198.6735,305.9376,607.8168,0.2172,1.0159,0.0799,0.0027,4331.9016,0.8304,913.9459,76940.6289,703195.7442,1.4098,1.0127,91.25,0.0012,2085.0533,91.5035,622.0335,1132.2712,7043.1062,0.9389,1.0216,1.4998,0.0054,3409.2638,6.1626,0,89.251,0,0.0011,1,0.0012,0,266548.7347,0.0025,2579.6565,8934.0213,230467.0568,1.4153,1.0194,91.25,0.0112,4186.468,0.3561
6,790.453,1508.2594,11922.0812,0.6605,1.0232,2.4301,0.0031,3129.9932,4.6004,243.9201,460.1855,1122.4849,0.5464,1.0212,0.1736,0.0053,3731.7207,2.4338,764.9796,110074.6984,842049.0393,1.3174,1.0276,92.0355,0.0008,2011.0231,92.4063,130.2373,249.3449,324.74,0.1517,1.0141,0.0325,0.0022,5953.9169,0.5582,0,89.251,0,0.0005,1,0.0012,0,0,0.0012,2629.7441,8748.1236,230053.2678,1.3383,1.0208,92.0355,0.0114,3880.1679,0.3342
7,99.5498,352.947,351.358,0.0262,1.0276,0.0237,0.0003,2573.003,0.1086,131.3894,208.7565,274.2839,0.1005,1.0118,0.0312,0.0017,5470.4539,0.3447,2571.8009,4330.1544,111362.9493,3.5183,1.0252,47.6099,0.0131,2221.9948,56.526,1812.6455,5032.3811,91219.2322,3.4004,1.0247,31.0702,0.0085,2525.6028,43.0207,0,0,0,0,0,0,0,0,0,2343.363,4244.1906,99456.7917,3.5226,1.0241,47.6099,0.0236,2564.3611,0.7123
8,0,89.251,0,0.0005,1,0.0012,0,0,0.0012,72.2179,170.3882,123.0507,0.0087,1.0114,0.0062,0.0002,13253.344,0.0262,2540.3396,5767.2791,146508.4766,3.8322,1.026,56.9593,0.0108,2157.7418,62.214,1912.6149,3266.9526,62484.22,3.8227,1.0253,24.9925,0.0116,2414.2748,37.756,0,89.251,0,0.0011,1,0.0012,0,11057.7492,0.0025,2497.4164,4436.5096,110798.1187,3.8326,1.0255,56.9593,0.0225,2376.2187,0.6656
9,0,89.251,0,0.0005,1,0.0012,0,0,0.0012,72.9756,165.7518,120.9584,0.0056,1.0107,0.0062,0.0001,39258.1413,0.0162,1968.5507,12887.7956,253702.7962,3.5559,1.0214,72.2303,0.0058,2109.3621,74.4718,1433.4392,1496.6023,21452.8846,3.5499,1.0242,9.8027,0.017,2366.9935,25.5045,56.5685,148.7516,84.1466,0.0021,1.0065,0.0037,0,71732.0402,0.0062,2955.9888,4352.7509,128666.8296,3.557,1.0234,72.2303,0.023,2586.3301,0.5701
10,54.1634,192.2328,104.1198,0.0225,1.0145,0.0062,0.0004,8366.4475,0.0699,82.104,199.9222,164.1441,0.0211,1.0112,0.0112,0.0003,12218.4587,0.0699,1090.2422,51360.6091,559955.015,2.3508,1.0172,86.5422,0.0017,2138.2556,86.9518,743.64,801.0875,5957.2071,2.3072,1.0231,1.6096,0.0161,2591.1073,12.9008,57.735,133.8764,77.2936,0.0026,1.0049,0.0037,0.0001,47080.7681,0.0075,3152.6888,5385.9962,169803.7013,2.3522,1.0221,86.5422,0.0186,2978.4519,0.3966
