Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,1937.1279,431.5719,8360.1006,5.672,1.0446,5.687,0.0392,993.191,16.8997,1919.9131,223.1568,4284.4165,1.6167,1.0428,2.3288,0.0215,1270.2394,4.8054,5408.8071,865.7866,46828.7248,12.4547,1.0439,42.8711,0.0598,776.8588,51.8065,3069.4716,529.9736,16267.3879,6.6521,1.0432,12.545,0.0498,960.0112,26.396,271.1909,53.6382,145.4619,0.0552,1.025,0.0201,0.0017,6989.7468,0.0924,5038.4261,581.1956,29283.1118,13.2253,1.0435,42.8711,0.1721,1003.0836,1.1451
2,1972.4226,421.6407,8316.5373,3.7772,1.0434,3.7434,0.0293,1134.7823,12.358,288.9872,57.028,164.8036,0.257,1.0372,0.0381,0.0066,2021.2971,0.3787,3748.1309,1064.1976,39887.5198,11.8346,1.0413,25.1671,0.0492,806.5075,52.3178,2929.7706,555.4693,16273.9762,8.1257,1.0447,10.3858,0.0628,867.6415,34.8955,144.6032,54.8608,79.3305,0.0301,1.0216,0.0057,0.0009,13364.5614,0.05,3797.672,671.8433,25514.4059,12.0123,1.0428,25.1671,0.1488,1027.9833,0.9896
3,2308.1058,345.6574,7978.1394,3.0597,1.0428,4.695,0.0263,1266.6319,9.0898,543.0573,78.0259,423.7253,0.4252,1.0365,0.1228,0.0093,2009.1254,0.7226,4758.6637,1662.7735,79125.799,11.9261,1.0409,57.2382,0.0373,771.0664,62.0832,2887.2799,336.2952,9709.785,8.8715,1.046,9.6598,0.0834,847.2399,28.0479,187.6482,45.3072,85.0182,0.0376,1.0233,0.0075,0.0012,11335.7759,0.0565,6191.8693,634.7411,39302.3383,12.1601,1.0435,57.2382,0.1575,1050.502,0.9103
4,1961.6032,381.2552,7478.7137,4.9319,1.0435,4.7441,0.0355,1103.9501,13.5353,359.194,75.8936,272.6054,1.1259,1.0402,0.0877,0.0233,1467.0044,1.7704,4628.8595,1910.5728,88437.7291,11.3104,1.0429,61.5285,0.0345,748.2692,65.9818,3235.9935,263.3887,8523.2404,6.1545,1.0442,8.3514,0.0708,931.3411,18.6573,173.6808,37.9317,65.88,0.0385,1.0191,0.0075,0.0015,11142.7547,0.0553,6777.8489,603.659,40915.0916,11.7806,1.043,61.5285,0.1657,1095.4129,0.9338
5,2328.7766,394.4288,9185.366,6.7712,1.0438,6.5738,0.0486,1025.021,19.1532,335.1504,84.5099,283.2354,2.5096,1.0414,0.0877,0.048,1227.4587,4.0599,4929.5038,1727.4689,85155.6452,11.103,1.043,63.7573,0.04,708.7394,69.0972,974.8219,140.7897,1372.4484,3.7886,1.0432,1.056,0.0541,1071.5293,7.6158,362.8688,62.8101,227.9184,0.0358,1.0215,0.0282,0.0012,11642.2315,0.0739,7514.871,521.1875,39166.5718,12.1041,1.0427,63.7573,0.1919,1088.0067,0.9035
6,3805.6272,457.3129,17403.6253,9.2036,1.0444,16.1356,0.0625,906.7481,28.5882,470.9916,111.5414,525.3505,5.0741,1.0442,0.2895,0.081,1035.1057,9.0387,5236.8316,1072.9392,56188.0177,11.4715,1.0448,49.9142,0.0564,737.0685,60.5041,274.4606,69.6419,191.1396,1.102,1.0364,0.0696,0.0257,1423.5412,1.7894,386.6699,49.7757,192.4676,0.0431,1.0201,0.0282,0.0016,11061.7192,0.0795,6691.0494,440.0804,29445.9945,13.4471,1.0434,49.9142,0.2272,1040.2289,0.9569
7,1179.1132,413.3047,4873.3301,2.8746,1.0458,2.0861,0.0223,1151.0592,9.2184,326.879,70.1993,229.4669,0.6193,1.0414,0.0641,0.0135,1315.7839,0.9451,5372.2833,750.5137,40319.725,10.2908,1.043,36.5112,0.0585,858.7614,43.931,3996.2664,1115.235,44567.7604,7.4436,1.0441,33.2478,0.041,883.1932,45.7334,256.4366,272.9253,699.8804,0.0397,1.0295,0.0426,0.0006,11848.2531,0.1721,4907.4271,735.6141,36099.7248,10.6341,1.0436,36.5112,0.1359,1010.3203,0.9939
8,1516.7024,281.9432,4276.2392,1.784,1.0465,2.0699,0.0181,1278.0238,5.1153,93.9605,40.6623,38.2065,0.0532,1.0344,0.0033,0.0017,3733.6357,0.0678,5290.054,827.6356,43782.3677,11.2584,1.0422,39.0189,0.0568,848.1697,46.9727,4271.7287,852.9597,36436.1254,9.5127,1.0457,31.8866,0.056,825.981,47.7527,294.7457,90.6872,267.2966,0.0353,1.0222,0.0263,0.001,11334.0184,0.0915,4949.9822,748.7321,37062.1072,11.3218,1.044,39.0189,0.1336,1012.4776,0.8713
9,1081.2852,156.7004,1694.3786,1.2449,1.0453,0.8034,0.017,1473.2566,2.6564,122.1812,41.3491,50.5208,0.0394,1.0306,0.0042,0.0013,5791.3774,0.0521,4823.1402,1494.3536,72074.7697,11.75,1.0405,53.56,0.0394,802.3471,58.9144,3526.8351,503.0193,17740.662,10.5017,1.0472,17.509,0.0762,818.2107,38.3378,142.4695,39.9764,56.9542,0.0273,1.0222,0.006,0.001,10853.7844,0.0392,5555.1514,741.6525,41199.9182,11.7816,1.0447,53.56,0.1348,1015.4302,0.7827
10,1448.1408,229.8063,3327.9194,2.5596,1.0452,1.5792,0.0262,1264.9807,6.0271,144.0754,49.8842,71.8708,0.3148,1.0364,0.0097,0.0088,2246.8846,0.4382,3948.6059,3051.0532,120474.0673,11.6778,1.0409,68.7285,0.0232,710.2501,70.8298,1761.1446,260.557,4588.785,9.0052,1.046,4.0038,0.0867,865.9547,22.5926,406.5893,79.2711,322.308,0.0462,1.0227,0.0421,0.0014,10216.825,0.1122,7045.8405,683.2915,48143.6322,11.8018,1.0443,68.7285,0.1464,1086.0633,0.7811
