Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,629.2182,124.7023,784.6497,1.9292,1.0233,0.3522,0.0336,1450.5946,4.1927,1821.4643,191.2974,3484.4134,2.1218,1.0234,2.4579,0.0362,1593.5606,6.9216,4246.2864,2044.589,86819.1061,7.0986,1.0223,57.4214,0.0313,1179.8889,63.9085,3182.8117,923.4295,29391.0211,3.9945,1.023,17.9769,0.027,1491.6709,24.9491,134.4949,334.6906,450.1419,0.0074,1.0347,0.0175,0.0001,81164.5309,0.0281,5766.7979,780.253,44995.611,7.5757,1.0231,57.4214,0.1282,1485.8081,0.9526
2,728.0938,123.9346,902.3598,0.9211,1.0226,0.3219,0.0167,1696.6038,2.0705,376.4717,110.2859,415.1952,1.18,1.0207,0.1667,0.0237,1861.4158,2.614,4106.4453,2053.6265,84331.0484,7.2321,1.0226,56.0955,0.0317,1158.3053,65.0529,3316.6036,919.8437,30507.57,5.3287,1.0256,20.5257,0.0329,1330.0565,30.2448,122.8446,158.978,195.2959,0.0061,1.0211,0.0078,0.0001,57028.2383,0.0178,5186.1526,951.68,49355.5786,7.334,1.0231,56.0955,0.1051,1515.745,0.8185
3,682.5191,172.3673,1176.44,0.9798,1.026,0.3487,0.0139,1776.2078,2.3948,190.8576,52.5921,100.3761,0.3351,1.0128,0.0256,0.0106,3015.0279,0.5585,3818.1228,3248.3763,124026.9948,5.8168,1.0234,70.5488,0.0231,1114.3152,75.0837,3244.7755,592.6312,19229.553,4.6203,1.0243,13.6506,0.037,1414.3131,21.9486,137.6964,128.2981,176.6618,0.0054,1.0215,0.0078,0.0001,36971.9118,0.0144,5596.1701,1179.5869,66011.6895,5.8787,1.0229,70.5488,0.0848,1639.2955,0.6676
4,416.5427,159.431,664.098,1.3182,1.025,0.1926,0.0196,1692.945,3.1319,117.2966,41.0667,48.1698,0.3019,1.01,0.0131,0.0111,3221.6734,0.4539,2581.2273,8940.5598,230776.1701,4.2961,1.0236,85.0032,0.0097,1043.3503,86.5645,1723.4242,342.2984,5899.2543,2.7453,1.0248,3.4419,0.0287,1564.9346,9.8325,145.7384,122.7199,178.85,0.0067,1.0228,0.0087,0.0001,24445.3315,0.0172,5984.9718,1444.1538,86432.196,4.3341,1.0223,85.0032,0.0692,1839.0138,0.4874
5,1164.7698,220.6338,2569.8757,2.1884,1.0241,1.3396,0.0296,1635.2018,6.5198,145.6541,46.6875,68.0023,0.3965,1.0115,0.0144,0.0135,3082.3272,0.6291,1869.6825,18422.7954,344447.7869,3.0902,1.0217,90.806,0.005,1088.7012,91.249,746.4971,118.1288,881.8284,0.6671,1.0198,0.365,0.0134,2144.0833,1.5784,103.6054,423.9414,439.2261,0.0062,1.0427,0.0156,0.0001,97122.7491,0.0237,6015.3943,1628.7869,97977.9565,3.1742,1.0202,90.806,0.0614,2106.4991,0.3609
6,4014.678,370.4566,14872.6379,3.9086,1.0217,11.6354,0.0438,1519.5733,16.2134,267.4358,57.3228,153.3017,0.7324,1.0134,0.0646,0.022,2451.1064,1.26,3526.9279,4506.9449,158956.6956,4.08,1.0243,80.4374,0.0183,1142.0897,82.4189,117.083,39.4071,46.139,0.0436,1.0071,0.0056,0.0017,7180.6278,0.0684,88.7896,401.6287,356.6046,0.0107,1.0427,0.0156,0.0001,34010.9405,0.0393,6366.2939,1164.5946,74141.5143,4.3877,1.0198,80.4374,0.0859,1829.0857,0.5175
7,380.2416,88.6112,336.9367,0.5724,1.0216,0.1311,0.0127,1973.7507,1.1245,322.7804,139.7327,451.0299,1.5993,1.0259,0.1667,0.0269,1727.7295,3.7616,4184.8499,1109.2262,46419.4525,6.6923,1.0231,35.9033,0.0432,1284.196,47.9255,3532.685,2097.0614,74082.5752,5.0874,1.0238,41.5368,0.0225,1337.7037,47.1809,58.3333,267.7525,156.1889,0.0028,1.068,0.0059,0,99328.912,0.0075,4777.2052,949.2784,45348.9769,6.9771,1.0238,41.5368,0.1053,1518.0802,0.8815
8,171.4475,80.635,138.2467,0.1752,1.02,0.0209,0.0042,3185.447,0.3418,411.358,114.1654,469.6284,0.7853,1.0209,0.1633,0.0158,2198.8767,1.8082,4537.0509,1313.198,59580.4614,6.8235,1.0235,45.122,0.041,1229.7277,53.8353,3510.2225,1364.4729,47896.0331,6.1885,1.0268,31.7611,0.0323,1252.1624,44.0053,126.4911,111.5635,141.1179,0.0035,1.0195,0.0059,0.0001,55253.0703,0.0094,4528.4395,1070.5688,48480.0586,6.988,1.0241,45.122,0.0934,1539.1213,0.7874
9,97.4156,42.4187,41.3224,0.0364,1.0133,0.0034,0.0013,7744.8356,0.054,94.382,45.2495,42.7074,0.1743,1.0125,0.0044,0.006,4282.3392,0.2716,3966.8868,2580.1924,102353.3137,5.7766,1.0248,62.3334,0.0265,1179.5009,68.3756,3853.4054,751.4644,28956.9689,5.6741,1.0261,22.0757,0.0416,1319.4872,31.2904,88.1139,86.0633,75.8337,0.0041,1.0234,0.0037,0.0001,22496.2307,0.0084,4858.562,1324.2759,64340.766,5.8328,1.0243,62.3334,0.0755,1641.6798,0.6444
10,423.6752,100.9873,427.8582,0.3368,1.0179,0.0737,0.007,2772.4465,0.7065,90.4032,39.5262,35.733,0.2804,1.0093,0.0056,0.0106,3328.1874,0.4186,2623.4036,8470.3374,222211.14,4.1612,1.0233,83.4857,0.0101,1080.7884,85.3301,1841.7664,377.1404,6946.046,3.5936,1.0275,4.6354,0.0359,1455.0549,13.5298,136.6768,153.0014,209.1175,0.005,1.017,0.0087,0.0001,24320.9065,0.015,5639.1601,1571.4857,88618.5956,4.1885,1.0228,83.4857,0.0636,1887.6068,0.4652
