Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,5310.1328,547.8381,29090.9305,2.1867,1.0432,4.5418,0.0144,1042.6038,7.9142,3200.4871,275.4293,8815.0783,0.8709,1.041,0.9332,0.0109,1216.9808,3.0075,10756.1333,898.1479,96605.9858,5.0889,1.0443,20.8383,0.0271,822.2729,24.3481,6411.3605,593.529,38053.2869,2.9902,1.0444,7.2869,0.0227,949.1007,13.5006,1889.5398,83143.8723,1571036.592,0.0627,1.0277,51.1609,0.0006,7233.3375,51.2297,11761.0772,1318.6161,155083.458,5.5998,1.0435,51.1609,0.0758,1011.2033,1.2631
2,5557.5005,548.7912,30499.0713,2.3953,1.0429,4.9611,0.0156,1044.2842,8.5816,3237.7459,256.3561,8300.159,0.9549,1.0413,0.9332,0.0123,1232.0596,3.1587,11180.5121,933.8278,104406.7307,5.4815,1.0443,23.1629,0.0287,816.8441,26.7786,6522.4539,558.6639,36438.5937,3.1731,1.0445,7.3029,0.0249,956.74,13.9205,2021.774,67423.0589,1363141.854,0.0654,1.0271,47.4886,0.0007,7148.9036,47.5606,11737.8693,1215.6899,142696.0943,6.0351,1.0435,47.4886,0.0823,1018.9541,1.3006
3,5655.504,553.6212,31310.071,2.6909,1.0432,5.3554,0.0173,1026.5911,9.5903,3239.8137,240.2948,7785.1033,1.0594,1.0415,0.9332,0.014,1222.3216,3.3682,11551.7538,941.687,108781.3631,5.8878,1.0442,24.9012,0.0305,813.1598,28.7495,6521.2359,541.9523,35341.9871,3.2881,1.0443,7.2466,0.0261,960.6043,14.1626,2115.2824,57137.0901,1208610.839,0.0687,1.027,44.0529,0.0008,7176.1145,44.1294,11701.4778,1126.4475,131811.0057,6.4975,1.0435,44.0529,0.0888,1018.1731,1.3352
4,6435.8745,577.9394,37195.4554,2.9288,1.0429,6.5754,0.0184,1030.2883,10.6156,3324.2787,221.348,7358.2236,1.1298,1.0413,0.9332,0.0157,1228.8451,3.4727,11899.4615,948.3768,112851.733,6.2225,1.0442,26.5258,0.0322,810.8482,30.5278,6521.8615,517.1812,33729.8399,3.4014,1.0443,7.0886,0.0276,967.0143,14.2538,2367.8846,42489.7504,1006108.266,0.0741,1.0275,41.0457,0.001,6377.4443,41.1301,11719.2057,1055.1317,123653.0509,6.8783,1.0433,41.0457,0.0948,1024.8401,1.3601
5,6771.8747,575.5032,38972.3541,3.1883,1.043,7.2049,0.0201,1021.7058,11.5448,3283.9377,205.7658,6757.2208,1.3271,1.0419,0.9332,0.0186,1192.6145,3.8314,12047.2995,957.8049,115389.6202,6.502,1.0443,27.6947,0.0336,808.6363,32.148,6524.6019,494.9011,32290.3273,3.3729,1.0442,6.8519,0.0279,977.1622,13.83,2471.5643,36612.5609,904902.9817,0.0794,1.0285,38.5471,0.0011,6481.1942,38.6458,11790.4211,987.6991,116453.8851,7.2348,1.0434,38.5471,0.1012,1027.1258,1.3801
6,7156.8443,570.4199,40824.0635,3.5152,1.0432,7.9174,0.022,1012.2023,12.5775,3245.764,190.8368,6194.1121,1.544,1.0423,0.9332,0.0222,1154.5139,4.2331,12328.0469,950.1601,117136.1836,6.7991,1.0442,28.712,0.035,804.828,33.2613,6206.5751,479.2938,29747.7273,3.2815,1.044,6.2234,0.0278,997.0613,13.3371,2618.6664,29901.2014,783012.7207,0.0866,1.0281,35.9065,0.0012,5863.4207,36.5911,11836.7794,923.4681,109308.8784,7.6132,1.0434,35.9065,0.1083,1025.2476,1.3973
7,7644.2665,566.9154,43336.5248,3.7443,1.0433,8.7531,0.0239,999.8548,13.5403,3082.7255,185.24,5710.4399,1.7489,1.0426,0.8921,0.0248,1138.6077,4.5989,12309.9819,965.3081,118829.2569,6.9389,1.0441,29.1568,0.0351,803.7828,33.8611,5684.9847,443.8934,25235.2715,3.1453,1.044,5.1668,0.0275,1009.9287,12.2233,2727.2738,27682.4525,754976.2878,0.0849,1.0286,35.5811,0.0013,6008.2669,35.7764,12081.5982,887.9598,107279.737,7.8311,1.0434,35.5811,0.1126,1029.3095,1.4037
8,7923.2058,547.888,43410.2941,3.8252,1.0434,8.9797,0.025,990.6959,13.7197,2256.864,170.0586,3837.9921,1.9126,1.043,0.7449,0.0265,1116.0025,4.513,11988.8895,1006.1796,120629.7581,6.9431,1.0442,29.1628,0.0341,793.7572,34.2707,5326.0401,416.5416,22185.1714,2.985,1.0441,4.3488,0.0266,1017.9668,11.0991,2875.0365,25397.3614,730183.4117,0.0857,1.0284,36.2355,0.0014,5717.865,36.3975,12257.882,879.3693,107792.0504,7.8758,1.0435,36.2355,0.1137,1026.9156,1.3912
9,7805.0026,510.683,39858.8244,3.7457,1.0437,8.4137,0.0261,989.0981,13.342,2228.9302,175.6874,3915.9488,2.1683,1.0438,0.6887,0.0284,1084.1355,4.9844,11870.2808,1025.9672,121785.1902,6.844,1.0444,29.0394,0.0331,787.3766,33.9921,4791.2811,390.6876,18718.9419,2.8098,1.044,3.4536,0.0257,1021.4934,10.0454,2835.8864,27005.5162,765845.7575,0.0831,1.0289,37.4788,0.0014,5743.7667,37.6362,12494.8586,871.5818,108902.9126,7.8254,1.0438,37.4788,0.1147,1019.361,1.3836
10,7839.0934,493.8105,38710.2691,3.769,1.0437,8.2793,0.0268,993.2553,13.2309,2095.2315,185.059,3877.4136,2.504,1.0442,0.4826,0.0308,1048.304,5.6917,11828.7356,1022.6496,120966.5149,6.7876,1.0447,28.6777,0.0327,776.6237,33.489,4240.1612,337.8736,14326.3869,2.5243,1.044,2.3521,0.0242,1022.8233,8.1882,2769.7116,29659.3134,821477.4551,0.0805,1.0285,39.2505,0.0013,5988.4473,39.4003,12837.2125,863.1119,110799.5128,7.8327,1.044,39.2505,0.1159,1010.0973,1.369
