Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,5789.9946,4103.4045,237586.8981,4.3017,1.025,29.0501,0.0087,2156.1819,35.8459,4002.3084,2142.0012,85729.4945,4.0536,1.0268,11.7606,0.0115,2288.9931,24.623,167.2067,203.4502,340.1824,1.564,1.0141,0.0306,0.024,2663.8831,4.8891,1359.0113,767.815,10434.6932,0.1759,1.0181,0.5113,0.0014,5844.1524,1.0911,1260.4901,121423.3096,1530528.766,0.1486,1.0184,33.4344,0.0003,8927.1939,33.5509,7515.7975,2175.8492,163532.4239,5.1219,1.0195,33.4344,0.046,2609.6034,1.2761
2,5674.7774,4165.4407,236379.4892,4.1112,1.025,28.3145,0.0084,2161.2902,34.908,4190.4408,2096.628,87857.9574,3.9026,1.0273,12.0193,0.0113,2276.4611,23.702,171.5642,199.0884,341.5644,1.4676,1.0137,0.0306,0.0229,2681.644,4.5659,1351.0061,783.2906,10582.3032,0.1733,1.0181,0.5113,0.0014,5783.0082,1.0822,1224.1035,137011.6025,1677163.769,0.1435,1.0205,35.6056,0.0003,9826.9075,35.7419,7568.9749,2259.2891,171005.0282,4.8991,1.0195,35.6056,0.0443,2618.5518,1.2662
3,6079.3911,7956.4065,483701.069,7.3488,1.0231,53.8697,0.0072,2048.2914,57.4878,2249.0623,1292.5561,29070.392,6.3839,1.0303,3.9859,0.0247,2133.6372,31.8929,490.604,261.5406,1283.1286,3.021,1.0171,0.2273,0.0396,2479.8602,10.3445,357.104,361.6319,1291.4018,0.026,1.0165,0.0297,0.0003,17038.5026,0.1161,261.4998,1966.5372,5142.4912,0.0158,1.0306,0.0419,0.0001,34288.3249,0.1586,11090.4085,1391.7182,154347.2371,8.3978,1.0223,53.8697,0.0719,2418.3061,0.9355
4,6613.3215,4400.629,291027.7429,5.6033,1.0252,38.1097,0.01,2135.0648,43.9707,3207.7696,2041.2406,65478.2958,5.0834,1.0282,8.6846,0.0151,2230.525,30.8041,270.7638,233.3347,631.7858,2.1697,1.016,0.0941,0.0304,2583.0322,7.0837,274.9768,376.0616,1034.082,0.0783,1.016,0.0241,0.001,6901.6115,0.3601,1172.3502,74004.8332,867595.8211,0.1,1.0186,17.682,0.0002,10922.1639,17.7814,7869.0042,1765.5617,138932.1241,6.5174,1.0209,38.1097,0.0566,2518.4781,1.2389
5,6477.5268,4615.8265,298991.3964,5.4254,1.0254,38.3109,0.0096,2133.3633,44.1643,3335.4211,2038.1892,67982.1927,4.9099,1.0279,9.161,0.0147,2249.2565,29.8695,184.285,223.729,412.299,2.074,1.0157,0.0306,0.0297,2598.7426,6.655,247.0556,345.4207,853.3814,0.0788,1.0162,0.0241,0.001,6688.5894,0.3391,1168.5201,79528.6678,929308.4328,0.1045,1.0187,18.8725,0.0002,9005.5389,18.9721,7899.471,1811.9559,143134.9329,6.2963,1.0206,38.3109,0.0552,2525.7005,1.2368
6,6293.8414,4854.2075,305516.1193,5.2552,1.0248,38.0925,0.0091,2144.8229,43.9875,3268.3472,2051.8113,67060.3155,4.751,1.0275,8.9222,0.0141,2267.2685,29.0233,179.1215,218.1988,390.841,1.9761,1.0152,0.0306,0.0288,2624.4964,6.295,267.8832,364.6575,976.8563,0.0846,1.0162,0.0241,0.001,6794.6794,0.3786,1205.6443,79981.6435,964294.1244,0.1113,1.0196,20.2025,0.0003,9094.6199,20.3156,7823.6579,1874.4432,146650.0233,6.0891,1.0201,38.0925,0.0533,2560.2722,1.2393
7,6225.8012,4772.3159,297114.903,5.0429,1.0249,37.021,0.0091,2155.1127,43.1963,3027.0897,2101.9251,63627.1588,4.5801,1.0272,7.99,0.0135,2287.78,28.2928,176.212,215.8402,380.3362,1.8896,1.0151,0.0306,0.0278,2643.0838,5.9932,514.5262,456.9161,2350.953,0.1108,1.0167,0.0952,0.0012,6297.2516,0.5505,1234.7584,82578.3312,1019642.864,0.1182,1.0193,21.858,0.0003,9934.2041,21.9672,7653.7857,1932.3804,147900.2573,5.8708,1.02,37.021,0.0517,2587.8701,1.2501
8,6218.868,4655.5531,289522.7041,4.8619,1.0247,36.111,0.0091,2155.6799,42.2273,3128.8268,2110.1007,66021.397,4.4661,1.0267,8.7369,0.0129,2299.161,27.3237,177.1744,212.7436,376.9273,1.8223,1.0148,0.0306,0.0271,2648.762,5.7605,835.4994,578.3914,4832.4561,0.141,1.0178,0.2205,0.0013,6171.8578,0.7713,1312.1579,79633.6726,1044919.498,0.1328,1.0195,23.7923,0.0003,8755.8386,23.9173,7626.9918,1971.2124,150344.2071,5.7121,1.0197,36.111,0.0507,2600.1306,1.2626
9,6129.9708,4626.3608,283594.5678,4.6886,1.0248,35.0821,0.0089,2148.6933,41.2797,3863.1967,2027.6497,78332.0946,4.3289,1.0266,11.263,0.0128,2313.8912,26.0542,180.4304,209.7128,378.3856,1.774,1.0146,0.0306,0.0266,2649.5067,5.5845,1314.9504,749.0129,9849.148,0.1639,1.0181,0.4708,0.0014,6198.955,1.0155,1293.9297,89341.0591,1156010.524,0.1372,1.0192,25.9451,0.0003,8356.3687,26.0661,7713.715,1998.0477,154123.7046,5.5463,1.0196,35.0821,0.05,2603.4793,1.2739
10,5999.5893,4628.769,277707.1316,4.5053,1.025,33.9978,0.0087,2149.3284,40.4511,4105.221,2001.4551,82164.1563,4.1783,1.0264,11.8382,0.0126,2323.4054,25.1783,172.0262,205.0028,352.6585,1.6901,1.0142,0.0306,0.0258,2662.0688,5.2919,1354.9592,781.4919,10588.8971,0.1723,1.018,0.5113,0.0014,6196.1146,1.0783,1258.8746,101335.045,1275681.129,0.1421,1.0202,27.8675,0.0003,8522.9815,28.0003,7688.4539,2049.6365,157585.3585,5.3441,1.0194,33.9978,0.0488,2616.0473,1.2742
