Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,3305.465546,2681.322254,88630.18329,5.133851524,1.026101993,25.21981317,0.013543476,2137.631211,36.31442389,3340.462751,3190.358678,106572.7432,5.116641004,1.027411771,27.14083173,0.010756355,2208.34414,34.31663183,144.4364313,173.5378048,250.6518122,1.48429104,1.011656571,0.059401391,0.025627032,2779.393725,4.44725885,170.3393798,323.5489645,551.1312993,0.155534258,1.016580332,0.030261086,0.001960637,5762.568887,0.634362023,854.398968,54404.41384,464830.7504,0.187745839,1.015966918,24.12481017,0.000446422,7680.846645,24.28732341,4123.960846,1910.806526,78800.91298,6.039031832,1.018854344,27.14083173,0.052333922,2649.5149,1.249135548
2,3567.282051,2719.109187,96998.29398,4.92002976,1.025300227,27.41919215,0.013271929,2153.559583,36.0878239,3009.266307,2995.477788,90141.90383,4.912238554,1.026752538,23.13110822,0.011015701,2216.426631,32.99728773,141.3624765,174.8642885,247.1924887,1.442303244,1.011800334,0.056038734,0.024788344,2790.839975,4.334596073,370.7122241,442.1451271,1639.086034,0.22210749,1.018665421,0.169236977,0.002310522,4971.370863,1.02158612,822.2643552,46051.06424,378661.4864,0.198268728,1.02070333,21.63823635,0.000555008,6762.071497,25.55870618,3909.204467,1925.242684,75261.67299,5.847473888,1.018821343,27.41919215,0.051941504,2645.61361,1.265208694
3,2233.297,20158.2264,450193.058,7.5908,1.0166,61.5148,0.0031,1980.0632,62.2635,1053.9418,990.387,10438.1018,6.3566,1.0313,3.8062,0.029,2124.2542,28.6845,142.4581,219.2691,312.3666,2.8304,1.016,0.0431,0.0412,2504.1993,9.0306,66.8779,228.6565,152.9207,0.0051,1.0117,0.0034,0.0001,38250.3534,0.0179,40.8248,185.7834,75.8458,0.0009,1.0092,0.0017,0,160823.08,0.0034,6798.7644,1363.6344,92710.2886,8.3919,1.0221,61.5148,0.0733,2409.3641,0.8723
4,3386.8351,4559.0448,154407.3285,6.9985,1.0255,38.0236,0.0101,2095.6738,45.8758,2249.913,1963.814,44184.1066,6.3121,1.0286,12.1028,0.018,2124.8956,35.3993,205.8082,231.3635,476.165,2.5875,1.0164,0.1076,0.0359,2543.914,8.3117,299.5219,322.0246,964.5343,0.0799,1.0151,0.074,0.0011,7909.8023,0.3497,669.8643,35492.5381,237751.8563,0.1475,1.0206,9.9419,0.0003,11759.7662,10.0635,4366.5705,1529.4562,66784.7841,8.0627,1.0211,38.0236,0.0654,2488.4899,1.1827
5,3054.5012,4362.346,133247.9075,6.8287,1.0256,32.9554,0.0102,2096.5528,44.5807,2756.7618,2091.2191,57649.9312,6.2057,1.0281,17.5402,0.0167,2144.8367,34.9835,198.6151,226.4275,449.7193,2.4858,1.0161,0.1076,0.0351,2555.4713,7.9391,257.2494,291.7217,750.4523,0.0753,1.0128,0.0532,0.0011,8199.7605,0.3133,535.7238,67318.6208,360641.8441,0.1316,1.0189,12.1224,0.0002,15367.0666,12.1834,4067.5914,1580.6471,64294.2673,7.8635,1.0208,32.9554,0.0633,2505.2123,1.2032
6,3695.11219,3704.627912,136890.1575,6.690705837,1.02524796,36.46909166,0.011775887,2084.475956,43.62527809,2752.101574,2375.052834,65363.86642,6.175320543,1.027636176,19.33403195,0.015220575,2166.687501,36.14966909,187.0530596,212.8073415,398.0626432,2.341444696,1.015302595,0.102551458,0.034609765,2582.402844,7.36521208,335.326768,357.7657782,1199.684421,0.078028775,1.01272124,0.075652715,0.001055728,8814.053838,0.377703184,579.9938511,60854.99717,352955.2417,0.123148246,1.016888875,12.41769265,0.000205113,13623.18275,12.48213755,4423.466145,1590.657961,70362.2164,7.704324048,1.020113379,36.46909166,0.062867067,2529.15674,1.202632997
7,3898.257343,3293.4141,128385.757,6.425280085,1.024745901,36.31778623,0.013278036,2108.131534,43.73007111,3514.251119,2507.923897,88134.7436,6.022402749,1.027224169,26.2419654,0.014725891,2190.32345,36.93141381,193.2881269,203.5381538,393.4150849,2.170211653,1.014360416,0.102551458,0.033204139,2631.354211,6.75830919,290.0188029,409.6081981,1187.940793,0.103786411,1.014937043,0.075652715,0.001266873,8099.781305,0.518921585,657.2070373,42538.473,279565.8381,0.13309081,1.021526428,11.56982185,0.000283538,11435.09221,12.0612843,4722.90314,1593.410229,75255.22175,7.427385854,1.019620127,36.31778623,0.062758477,2567.331927,1.194096697
8,3784.511853,3267.379355,123654.359,6.247302379,1.025011306,35.15497599,0.013446952,2109.284828,43.93629481,3568.85437,2802.762727,100026.5201,5.981702196,1.026097209,28.43253179,0.013404723,2212.419728,37.57025896,187.0890593,186.0504997,348.0801296,1.925833902,1.012778231,0.102551458,0.031472746,2708.657463,5.855520126,271.4971355,412.6387855,1120.302482,0.124601837,1.017066133,0.075652715,0.00145992,7051.692458,0.602419766,584.268931,38366.06178,224160.979,0.14169607,1.019094891,9.502541371,0.000313702,7544.837951,12.03550634,4623.004433,1663.947663,76924.37421,7.210568191,1.018623285,35.15497599,0.060098044,2594.609481,1.18093335
9,3597.202131,3146.328138,113179.7828,6.109385646,1.02545373,32.51889917,0.013881309,2113.644836,43.67515285,3602.127871,2907.878942,104745.5178,5.956118991,1.026791752,29.41265474,0.013078956,2208.695162,38.03202071,135.1272481,174.5181818,235.8216166,1.762973544,1.011896132,0.049874753,0.030145546,2753.61035,5.260945827,264.8891981,409.080791,1083.610827,0.13500955,1.01796026,0.075652715,0.001568509,6509.470819,0.6416471,525.5308202,36032.20463,189360.3405,0.147975584,1.018109739,6.789691057,0.000343866,9430.710594,12.39023351,4438.807315,1694.392989,75210.83996,7.055731657,1.018583302,32.51889917,0.059018186,2621.052,1.175536363
10,3471.355478,3097.365402,107520.5636,5.965363831,1.025569973,31.03666635,0.013983865,2100.422304,43.3131406,3354.027174,3004.518859,100772.379,5.863147298,1.027949924,27.79985094,0.012632534,2215.057564,37.95468683,111.99183,169.5672429,189.9014584,1.691166139,1.011512141,0.031381867,0.029512109,2774.402461,5.004286987,213.1593675,368.9593454,786.471407,0.143731097,1.01748246,0.056039048,0.001719328,6562.559161,0.634362023,641.0867586,29731.709,190606.0495,0.151987495,1.01906012,9.129881702,0.000440389,9212.822012,13.09352357,4223.964542,1715.612359,72466.85773,6.90769793,1.018680358,31.03666635,0.058288225,2651.868314,1.178274524
11,3809.447808,3081.28396,117379.9043,5.674529304,1.026213446,34.0005716,0.013923538,2117.178866,42.90237437,3162.148858,2768.497784,87544.02106,5.592197899,1.02718605,24.48514125,0.01310912,2215.340848,36.29256866,114.2198576,172.6333785,197.1815992,1.661164017,1.011785367,0.031381867,0.028637364,2771.80901,4.943764815,579.0016116,539.6691558,3124.693109,0.224667055,1.018568531,0.337355069,0.002123521,5624.823977,1.145998532,862.7296415,26513.51478,228739.9511,0.167453706,1.022011499,13.18878995,0.000555011,7784.482536,14.71529362,4330.560033,1713.838567,74218.808,6.660005991,1.01903249,34.0005716,0.058348553,2642.087705,1.212765525
12,3929.101933,3170.858238,124586.2523,5.279443218,1.025399395,34.95155424,0.013048792,2151.926027,41.37587071,3251.003612,2462.352432,80051.16651,5.271419394,1.027717308,22.89083033,0.013579672,2217.621264,33.43793956,114.2525457,172.6784445,197.2895186,1.631743331,1.011939259,0.031381867,0.028094418,2748.949009,4.851300386,871.4274442,793.8633588,6917.943178,0.334674837,1.020512487,0.833300644,0.002485484,5015.385004,1.97313488,1039.068742,26699.03249,277421.3011,0.208503121,1.023632595,17.87253358,0.000687731,7560.066201,18.36175447,4453.561663,1727.232116,76923.34734,6.36289195,1.019180676,34.95155424,0.057896098,2644.214147,1.266902597
13,3780.788546,3361.57283,127093.9605,4.88537634,1.024240521,33.68039989,0.011643101,2192.562656,39.13913297,3107.803572,2241.302742,69655.28668,4.908401095,1.027829954,19.85900655,0.013513237,2241.505385,30.28725455,104.0103937,170.7463883,177.5939907,1.557950311,1.012059593,0.02745898,0.026869623,2745.726169,4.58789115,1203.852383,1119.323069,13474.99744,0.412817586,1.021402264,1.664350399,0.002545797,4922.651872,2.849569623,993.6555612,37971.55501,377306.4681,0.203094624,1.023200478,22.87781314,0.000609302,6798.171254,23.13615171,4336.482627,1812.215973,78586.43085,5.983819978,1.019045778,33.68039989,0.055181061,2650.711351,1.310343659
14,2669.4408,13238.3741,353390.5574,7.7403,1.0205,58.3086,0.0045,2003.8132,59.658,1007.2346,1048.7994,10563.8706,6.5476,1.0317,3.7742,0.0286,2105.6176,30.0285,186.5942,240.665,449.067,3.126,1.0172,0.1227,0.0427,2448.4504,10.272,94.7725,283.8358,268.9981,0.0081,1.0157,0.0073,0.0001,32175.708,0.0308,97.617,588.3142,574.2948,0.0027,1.0383,0.0084,0,160823.08,0.0106,6560.2842,1316.7246,86380.8797,8.7124,1.0229,58.3086,0.0759,2373.066,0.9066
15,2806.5394,11485.0215,322331.6497,7.6097,1.021,56.7266,0.0051,2026.1923,58.8931,1095.5933,1097.0174,12018.8495,6.4851,1.0316,3.7653,0.0278,2111.6913,30.4892,216.9856,246.9631,535.8743,3.1679,1.0175,0.1446,0.0424,2446.6402,10.4827,139.8166,348.9716,487.9201,0.0187,1.0188,0.0163,0.0002,21918.0733,0.0779,77.8903,1353.5649,1054.2956,0.0077,1.0428,0.0168,0,57798.5,0.0572,6375.1855,1322.1861,84291.8141,8.6445,1.023,56.7266,0.0756,2383.4206,0.9202
16,3123.0393,8576.2499,267839.6566,7.4864,1.0228,53.9283,0.0067,2044.4302,57.5843,1660.2822,1170.1063,19427.0663,6.494,1.0313,6.723,0.0269,2111.1046,31.4686,221.9161,250.9619,556.9249,3.1466,1.0177,0.1569,0.0418,2452.5116,10.4843,130.4966,385.9585,503.6627,0.0391,1.0225,0.0163,0.0004,10609.4288,0.1653,187.0506,4110.4581,7688.6362,0.023,1.0389,0.1474,0.0001,34548.1942,0.2976,6111.8198,1317.7788,80540.265,8.5945,1.0231,53.9283,0.0759,2372.0682,0.946
17,3321.3624,5467.0213,181579.5888,7.5459,1.0253,42.9478,0.0093,2034.2135,50.7249,2399.0217,1787.4013,42880.1462,6.6493,1.028,13.4527,0.02,2145.2064,35.7238,203.7546,242.7587,494.632,2.981,1.0173,0.1076,0.0399,2496.7084,9.6964,333.4277,452.2606,1507.9624,0.0492,1.0143,0.074,0.0006,10785.8808,0.2701,441.7837,28296.5836,125009.6843,0.0655,1.0229,3.5433,0.0001,23492.8094,3.5848,4911.5685,1429.973,70234.1023,8.6454,1.0214,42.9478,0.0699,2443.7152,1.0736
18,3425.204383,4792.726071,164160.6634,7.351043244,1.024579647,41.0172208,0.010376293,2054.418831,49.73073237,2820.80442,1895.485794,53467.94706,6.516274893,1.027431084,17.36145746,0.019021194,2155.655246,36.05440271,192.3242267,236.9108527,455.6369654,2.890088156,1.017156838,0.102551458,0.039381653,2501.054021,9.329941103,326.3242202,430.5456942,1404.974879,0.062039272,1.014460534,0.075652715,0.000760124,10830.76598,0.32726804,488.3926217,30219.53044,147589.957,0.07826135,1.01837224,4.455664707,0.000150818,16398.07681,4.557655775,4848.506238,1434.924395,69572.39882,8.448853458,1.021039506,41.0172208,0.069690083,2461.209355,1.095982796
19,3610.882399,4674.954851,168807.1219,7.090443415,1.024521035,42.83736908,0.010683963,2039.275741,49.9470431,3243.029943,1926.783144,62486.15429,6.310737098,1.02703833,20.76582963,0.018490314,2174.510283,35.62682477,182.9321211,223.5026421,408.858124,2.730774561,1.016384601,0.102551458,0.038850773,2525.063964,8.683250489,330.5789926,401.658512,1327.798663,0.066923339,1.012981604,0.075652715,0.000856647,9662.378597,0.344079755,542.2540054,29830.62383,161757.7525,0.082040687,1.016511075,5.346685571,0.000180982,10211.28717,5.398801885,5132.221489,1447.960047,74312.51667,8.14045955,1.020453772,42.83736908,0.069062679,2464.730928,1.103736131
20,3785.496596,4388.018012,166108.2725,6.891475852,1.025214186,43.61014755,0.011432021,2041.47343,50.16391422,3515.534093,2050.692633,72092.79864,6.257535661,1.027067642,23.55265149,0.017742255,2177.583329,36.38391231,182.3653022,212.7224613,387.9319595,2.528492811,1.015392869,0.102551458,0.037360689,2571.668646,7.947457789,310.5976076,417.3934079,1296.413939,0.072505129,1.013343918,0.075652715,0.000904909,10595.85679,0.377703184,600.8977638,22969.35774,138022.357,0.080645239,1.017023222,5.06649033,0.000223211,15133.60165,5.127012502,5279.211579,1477.910718,78022.03376,7.915327346,1.020091504,43.61014755,0.067663086,2527.508062,1.088556829
21,3866.264204,3974.659248,153670.8277,6.769548623,1.024699348,42.45406199,0.01266873,2067.077729,50.35388659,2832.895952,2418.122674,68502.89935,6.313702424,1.026076117,20.1611683,0.01582988,2203.913198,38.27859252,182.9394425,194.0852552,355.0584838,2.229343743,1.013612383,0.102551458,0.035303529,2666.539105,6.8518944,279.79825,470.192596,1315.590655,0.085529306,1.015721731,0.075652715,0.000977302,9635.848383,0.459520194,657.2007427,14305.32303,94014.6892,0.077738057,1.017606568,3.891351494,0.000283538,11606.54116,4.056106295,4945.907636,1536.972333,76017.23201,7.737931077,1.018852708,42.45406199,0.06506298,2580.902474,1.05146242
22,3807.916042,3688.980515,140473.2809,6.656110366,1.025384741,40.10042197,0.013585705,2072.338442,50.11740181,3436.893047,2646.537341,90958.65785,6.381032769,1.026789884,27.33920996,0.015027527,2198.537407,39.77091237,169.7572637,181.5655944,308.2207849,2.031248335,1.012507657,0.102551458,0.033747085,2731.37549,6.127309509,258.228859,477.0619375,1231.911598,0.11157766,1.01816717,0.075652715,0.001200513,8642.815041,0.572719071,549.8276634,10670.2777,58668.13858,0.092273969,1.021134691,2.467959674,0.000319735,11138.49574,3.411657243,5013.920363,1565.421344,78488.97955,7.636121549,1.018755621,40.10042197,0.063880565,2619.042196,1.028824947
