Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
468,10.3872004,16.5701008,1240.430054,34.0951996,-15.0944996,49.1897011,24.5310001,2.4772401,24.5310001,-5.8695898,39.035099,12.6838999,0.0103306,96.7052002,28.4214993,1.05785,28.4214993,2.1466899,34.1960983,1220.52002,0,951,237,5.06
469,10.7658005,16.8589001,1278.810059,34.9331017,-15.7277002,50.6608009,25.3575993,-2.0202,25.3575993,-5.93998,32.9690018,10.3202,0,89.0511017,23.3160992,1.27066,23.3160992,1.38017,38.7421989,1179.619995,0,881,2756,23.36
470,10.6213999,16.5914001,1278.400024,34.6894989,-15.6750002,50.3644981,25.2458,-0.0102644,25.2458,-6.0453801,27.0930004,8.1508303,0,83.1591034,19.3285007,1.45041,19.3285007,1.71901,49.3586998,1061.910034,0,1230,3173,55.83
471,10.3486004,15.7456999,1238.530029,33.7361984,-14.8771,48.6133003,24.6569996,1.67282,24.6569996,-5.72469,20.8987999,6.6714902,0,83.1987,15.9917002,0.580579,15.9917002,1.0557899,48.5942001,973.1090088,0,1791,3438,52.98
472,9.4028997,15.7173004,1201.819946,32.3656006,-15.2395,47.6050987,23.4053993,0.861563,23.4053993,-6.1017799,19.5123997,6.1652899,0,82.1858978,15.2251997,0.291322,15.2251997,0.919421,45.2448006,927.6079712,0,2062,3385,42.8
473,7.63656,16.2173004,1143.719971,30.1278992,-16.5037003,46.6315994,21.1154995,-0.6095,21.1154995,-6.99963,20.4792995,6.10744,0.0289256,75.0764008,14.6920996,0.816116,14.6920996,1.39669,27.0294991,927.6469727,0,2098,3266,33.37
474,5.6748099,16.0319996,1108.699951,27.6905003,-17.9936008,45.6842003,18.8162003,-3.67839,18.8162003,-8.4537497,40.3945999,11.3945999,0.551653,78.2061996,27.2747993,2.28512,27.2747993,2.5413201,39.8811989,745.9429932,1,2619,4560,39.82
475,5.6016998,16.4666004,1096.589966,27.6537991,-18.2451,45.8988991,18.6042995,-2.9918301,18.6042995,-8.3862801,53.8139992,14.7251997,0.807851,82.6672974,35.2293015,2.9669399,35.2293015,3.15083,67.913002,745.5300293,9,2575,3890,34.81
476,2.2885599,15.2528,1059.089966,23.2422009,-20.5282993,43.7705994,14.9558001,-6.50352,14.9558001,-11.0927,98.9029007,26.0289001,1.21488,89.7893982,63.9441986,4.4690099,63.9441986,5.3347101,69.3184967,1033.099976,5,3197,3901,24.84
477,0.863769,14.7206001,1052.719971,21.4176998,-21.6114998,43.0292015,13.4618998,-10.3381004,13.4618998,-12.4118996,143.4940033,37.1343002,1.51653,93.2438965,92.8387985,5.57231,92.8387985,6.3429799,88.4357986,946.1589966,27,3285,3744,25.01
478,3.6208601,14.2292995,1081.48999,24.5769997,-18.8213997,43.3983994,16.5174007,-8.7601204,16.5174007,-10.1175003,157.7870026,39.2664986,1.2686,93.7914963,103.4260025,4.62397,103.4260025,4.9318199,90.4592972,1083.449951,63,2873,3927,36.05
479,6.09547,15.3769999,1147.410034,28.5606995,-17.9258995,46.486599,19.6452007,-7.4365501,19.6452007,-8.6340303,129.0429993,31.4773006,1.48967,94.8295975,83.4215012,4.9256201,83.4215012,4.9669399,98.6016006,1134.349976,96,1756,4198,45.41
480,7.2452002,15.4453001,1156.089966,29.8738003,-17.1574001,47.0312004,20.9216003,-6.6124501,20.9216003,-7.56004,138.8309937,34.5102997,1.22314,98.8255997,89.6488037,4.6466899,89.6488037,4.6466899,108.1470032,1139.660034,79,1465,1739,11.87
481,8.1499205,15.4214001,1183.380005,31.1000996,-16.6937008,47.7938004,22.0524006,-6.2197299,22.1688004,-6.9637599,121.6139984,29.7292995,0.838843,96.8442993,76.6363983,3.4937999,76.5475006,3.5041299,88.6854019,1195.030029,10,1413,1325,11.28
482,8.4963303,14.8821001,1193.089966,31.1245003,-16.1373005,47.2617989,21.8419991,-6.43151,22.5948009,-6.7474298,94.2397003,23.4193993,0.516529,93.5335007,58.6467018,1.99174,58.1054001,2.0041299,74.5736008,1244.050049,0,1389,850,10.03
483,8.2081404,14.0464001,1200.449951,30.5014,-15.8134003,46.3148994,21.3994999,-6.4534101,22.4787006,-7.1153898,102.0559998,26.4153004,0.836777,92.0997009,62.9255981,3.57231,62.0021019,3.57851,94.2498016,1183.229981,3,1436,701,12.61
484,8.1621399,14.2813997,1204.209961,30.5979004,-16.1166992,46.7145996,21.6557999,-6.9114399,22.4789009,-7.22647,116.1029968,29.7933998,1.13636,91.7475967,70.745903,4.6177702,70.2520981,4.6177702,105.6829987,1166.790039,0,1352,650,8
485,8.8442802,14.6199999,1228.420044,31.7672005,-16.0793991,47.8465996,22.7894993,-6.8295102,23.4057007,-6.8962598,122.2559967,32.3656998,0.985537,94.1938019,75.1322021,4.1405001,74.7127991,4.1405001,108.1569977,1194.859985,8,1198,843,12.62
486,8.0616703,13.9224997,1220.23999,30.7145004,-16.4169006,47.1313019,20.9925003,-7.5706301,22.5331993,-7.5706301,148.7359924,42.2541008,0.995868,99.2789001,94.1549988,4.4173598,91.7789001,4.4173598,132.6719971,1153.349976,61,1290,1325,16.86
487,6.9439702,13.6742001,1187.719971,29.0783005,-17.0303993,46.1086998,19.3785992,-8.2355003,21.0650997,-8.2389498,213.0970001,62.4277,1.43595,103.6669998,136.9980011,6.3471098,131.1159973,6.3471098,191.1089935,1057.959961,124,1372,442,5.79
488,6.3931198,13.9238005,1180.670044,28.1072006,-18.1620998,46.2692986,18.5419998,-8.85215,20.2830009,-8.85215,324.0480042,87.2293015,3.30372,106.1959991,211.5500031,10.8884001,203.3699951,10.8884001,247.4089966,1012.090027,142,1400,439,5.49
489,6.4387002,13.8289003,1193.579956,28.1513004,-18.3300991,46.4813995,18.5839005,-9.0870504,20.3845005,-9.0870504,363.8349915,100.3820038,3.5309899,108.2649994,239.173996,11.5123997,231.4900055,11.5123997,333.2309875,943.3289795,171,1350,522,6.72
490,6.6540499,13.8727999,1227.319946,28.7409,-18.6718998,47.4127998,18.9668999,-9.45364,20.8840008,-9.45364,388.1960144,105.8679962,2.9442101,109.4400024,256.144989,10.1528997,249.1549988,10.1528997,346.5740051,942.4899902,196,1183,708,9.74
