Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
2519,3.5462699,12.1438999,1242.400024,25.0471001,-20.1275005,45.1745987,18.1417999,-12.2852001,18.1417999,-12.4289999,319.802002,84.1569977,1.94215,104.7649994,209.8840027,8.0247898,209.8840027,8.0247898,272.4620056,915.2930298,523,1477,344,3.63
2520,3.5009501,12.2662001,1273.979981,25.1795006,-20.5842991,45.7638016,18.3859005,-12.9321003,18.3859005,-12.9321003,339.5289917,87.9751968,2.5289299,101.2399979,216.8430023,9.6446304,216.8430023,9.6446304,307.8129883,891.96698,530,1444,340,4.31
2521,3.52479,12.5963001,1310.209961,25.7341995,-21.0790005,46.8132019,18.780899,-13.4455004,18.780899,-13.4455004,364.5039978,93.0165024,2.9669399,99.1921997,228.6690063,10.9420996,228.6690063,10.9420996,327.9249878,877.5430298,102,1427,416,3.81
2522,3.1177399,12.7194004,1321.27002,25.4400005,-21.6543007,47.0942993,18.4505005,-14.0563002,18.4505005,-14.0563002,384.8510132,99.4380035,2.9586799,100.4909973,243.2559967,11.1983004,243.2559967,11.1983004,353.9070129,859.2800293,95,1461,357,4.52
2523,2.8629501,13.1136999,1305.050049,25.0692005,-22.2861996,47.3554993,17.9997997,-14.1421003,17.9997997,-14.1421003,405.9830017,108.2979965,2.65289,103.3310013,261.8680115,10.9834995,261.8680115,10.9834995,366.4880066,833.7410278,95,1465,602,6.43
2524,3.6837101,13.1253004,1232.780029,24.9937992,-20.8593006,45.8530998,18.0011005,-12.3999004,18.0011005,-12.3999004,440.3389893,125.5449982,1.50413,112.7779999,301.4549866,7.6363602,301.4549866,7.6363602,419.8760071,839.2440186,143,1318,937,10.68
2525,4.7499599,13.1654997,1219.949951,25.8227997,-19.6329994,45.4557991,18.9748001,-11.1049004,18.9748001,-11.1049004,445.0169983,130.4210052,1.2562,116.0960007,310.5119934,6.6363602,310.5119934,6.6363602,425.6549988,841.0130005,158,1145,949,14.34
2526,5.6010199,12.9645004,1216.660034,26.5550003,-18.573,45.1279984,19.8398991,-10.1056004,19.8398991,-10.1395998,444.5450134,132.4960022,1.04959,117.2850037,311.7600098,6.2314,311.7600098,6.2314,423.1669922,838.2680054,217,1054,1035,16.15
2527,4.9089699,12.6856003,1205.709961,25.4797001,-18.9263992,44.4062004,19.0317993,-10.5236998,19.0317993,-10.6440001,460.6860046,137.2400055,1.55372,115.6660004,319.8099976,7.57025,319.8099976,7.57025,436.4129944,797.5900269,105,1181,1062,15.95
2528,7.3190398,13.3963003,1225.420044,27.8812008,-17.4792995,45.3605003,21.5848007,-8.1479998,21.5848007,-8.5600204,425.9419861,129.1900024,1.58678,115.4309998,295.4710083,7.2066102,295.4710083,7.2066102,431.2640076,859.007019,84,828,1118,31.61
