Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,0,0,0,0,0,0,0,0,0,74.53559925,178.5019231,133.0474781,0.058408158,1.012574143,0.044499822,0.000997184,8287.132973,0.177999288,831.0049844,9125.338698,75832.01942,2.325963565,1.023884358,66.82983268,0.007778036,2510.305177,70.97721609,702.1274756,4132.31952,29014.15073,2.271323676,1.02594879,24.1990032,0.006980289,3212.41476,28.84478462,0,0,0,0,0,0,0,0,0,891.0886735,6346.986102,56557.27426,2.3278477,1.024083144,66.82983268,0.01575551,3186.9884,0.613197468
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.5333082,17975.95503,117299.0941,3.18889699,1.017835194,77.61658953,0.00438761,2012.675535,78.87148451,434.0628131,1642.49444,7129.457571,3.18889699,1.032268467,5.838376646,0.012863676,2603.242557,21.12851549,0,0,0,0,0,0,0,0,0,1024.74449,5796.669388,59401.05017,3.18889699,1.028597577,77.61658953,0.017251286,2453.0405,0.515654435
3,0,89.25096156,0,0.003768268,1,0.008899964,9.97E-05,0,0.008899964,0,0,0,0,0,0,0,0,0,583.0117555,23656.60487,137920.7873,2.572785134,1.024836255,81.3990744,0.003490145,1988.042928,82.56496974,697.4389066,1322.536976,9223.887424,2.563364464,1.025940408,10.51975792,0.013162831,2595.727271,17.40833037,0,89.25096156,0,0.007536536,1,0.008899964,0.000199437,11057.7492,0.017799929,1068.811751,5898.963554,63048.81562,2.573727202,1.02525531,81.3990744,0.016952131,2570.0178,0.464884875
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.6797882,12605.2108,96011.34296,2.947727823,1.011479928,74.18120328,0.005983105,2134.923784,75.41829833,550.1193022,2054.259632,11300.87875,2.947727823,1.025028475,10.33285867,0.01196621,2557.73203,24.58170167,0,0,0,0,0,0,0,0,0,1007.110517,5571.243356,56108.57774,2.947727823,1.020512293,74.18120328,0.017949315,2416.7959,0.557692833
5,54.10173052,196.3521154,106.2298924,0.156383132,1.015035191,0.044499822,0.00249296,3409.418195,0.489498042,87.56321396,200.8146635,175.8397735,0.118700449,1.010201548,0.08009968,0.001994368,9210.075187,0.400498398,0,972567.7281,0,0.827134877,1.096597849,96.98291207,9.97E-05,0,96.98291207,136.245677,277.0257119,377.4355567,0.557703698,1.01807371,0.231399074,0.007678318,3458.551606,2.127091492,0,0,0,0,0,0,0,0,0,1075.325056,8153.039058,87671.67182,0.829961078,1.016814506,96.98291207,0.012265365,4391.356,0.159760377
6,111.3529551,449.4423421,500.4673295,0.310882129,1.028939843,0.204699181,0.002792116,3638.292931,1.25489498,232.1203562,351.951905,816.9520155,0.467265261,1.01686957,0.569597722,0.005285076,4485.897455,1.86009256,141.3953286,484945.0996,685689.717,0.821482474,1.048366853,96.70701317,0.000199437,1889.454541,96.71591314,89.52526893,242.25261,216.8773005,0.050871621,1.016598008,0.071199715,0.000698029,8481.17669,0.169099324,0,0,0,0,0,0,0,0,0,917.113061,11142.48671,102189.201,0.825250743,1.021303584,96.70701317,0.008974657,4475.2435,0.172145259
7,0,0,0,0,0,0,0,0,0,0,89.25096156,0,0.007536536,1,0.008899964,0.000199437,45386.25555,0.017799929,1036.217348,4294.344343,44498.74105,4.871428755,1.027889628,50.62299751,0.012963394,2130.533306,55.66927732,803.9738966,4399.807303,35373.30222,4.863892219,1.029850587,35.43965824,0.01007156,2297.755407,44.31292275,0,0,0,0,0,0,0,0,0,941.0710995,4303.964824,40503.36909,4.871428755,1.028500262,50.62299751,0.023234391,2574.3139,0.688275155
8,0,0,0,0,0,0,0,0,0,0,89.25096156,0,0.003768268,1,0.008899964,9.97E-05,0,0.008899964,787.8778677,10096.01549,79544.27154,4.785700653,1.021624416,64.96084016,0.006681134,2228.100302,67.45283019,685.2989899,1157.097573,7929.577977,4.783816519,1.024372114,9.318262727,0.028120593,2228.071472,32.53826985,0,0,0,0,0,0,0,0,0,1238.686163,2865.210869,35490.97058,4.78664272,1.023776492,64.96084016,0.034901445,2228.077,0.631744456
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9098062,40984.04155,181522.339,3.215274868,1.032411634,80.98967604,0.001994368,2226.961418,81.73727305,769.9077337,786.0213439,6051.639115,3.215274868,1.02246484,9.175863297,0.023234391,2380.28465,18.26272695,0,0,0,0,0,0,0,0,0,1295.337678,3963.730451,51343.69398,3.215274868,1.023251147,80.98967604,0.025228759,2368.1642,0.475354046
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4027166,114743.2675,324038.1044,1.759781264,1.026675265,91.41153435,0.000797747,1945.209505,91.53613386,314.6550897,585.3632031,1841.875112,1.759781264,1.023976904,1.77999288,0.01445917,2442.462128,8.463866145,0,0,0,0,0,0,0,0,0,1130.331102,6554.403948,74086.46637,1.759781264,1.024117995,91.41153435,0.015256917,2416.462,0.289954923
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995148.2214,0,0.251531904,1.04263934,99.23460306,9.97E-05,0,99.23460306,88.89912986,158.0485778,140.5038104,0.247763636,1.007848338,0.08009968,0.004786484,4089.65879,0.756496974,0,89.25096156,0,0.003768268,1,0.008899964,9.97E-05,0,0.008899964,701.5844922,20056.47608,140713.1259,0.251531904,1.008387191,99.23460306,0.004985921,4089.6588,0.045403721
