Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,3222.3269,268.8326,8662.6647,1.1845,1.0253,1.0545,0.0132,1473.2326,3.5538,3006.1295,196.2239,5898.7452,0.7877,1.0206,0.6972,0.0136,1875.5988,2.6659,9805.3023,2007.8306,196873.8584,3.4801,1.0237,32.4162,0.018,1264.5195,36.069,8122.7123,1311.5074,106529.9751,2.1123,1.0242,15.9554,0.0149,1496.1629,19.5164,699.5768,506156.6174,3540954.368,0.0387,1.0315,38.1723,0.0001,21409.4099,38.195,10460.3937,1674.3219,175140.6604,3.8016,1.0235,38.1723,0.0597,1532.8851,1.2695
2,4570.4034,286.7276,13104.6099,1.4829,1.0243,1.989,0.0167,1497.6097,4.7994,2988.267,181.0761,5411.0379,0.9129,1.0207,0.6972,0.0161,1870.1455,2.9228,10240.3132,2329.0388,238500.864,3.7381,1.0235,40.1487,0.0188,1244.2414,43.7304,8193.0772,1156.3089,94737.2773,2.0056,1.024,14.3285,0.0152,1548.1149,17.5384,864.9266,270347.8037,2338310.113,0.0434,1.0361,30.9702,0.0001,16233.9438,31.009,11107.1356,1493.915,165931.1686,4.0915,1.0231,40.1487,0.0669,1553.066,1.2791
3,5958.0561,299.6696,17854.4838,1.8868,1.0237,3.1558,0.0215,1477.4608,6.4439,3013.3505,172.5698,5200.1343,0.9683,1.0206,0.6972,0.0175,1897.279,3.0154,10662.595,2469.2436,263285.4467,3.9658,1.0234,45.6566,0.0199,1228.7077,49.1988,7700.5856,1078.2846,83034.2323,1.8437,1.0232,12.2033,0.0143,1639.0095,15.4583,929.8233,194890.0854,1812133.437,0.0494,1.0389,25.8036,0.0001,16209.8218,25.8835,11895.1923,1362.9459,162125.0325,4.357,1.0228,45.6566,0.0734,1568.1245,1.2697
4,7366.6986,314.9711,23202.9725,2.1676,1.0228,4.4704,0.025,1477.179,7.8653,2557.9011,149.0275,3811.9773,0.9507,1.0198,0.4597,0.0184,1932.3042,2.7379,10782.541,2615.1024,281974.492,4.0761,1.0232,49.1636,0.0201,1201.849,52.6733,7082.1936,912.4683,64622.7696,1.6849,1.0235,9.1391,0.0133,1688.0629,12.12,1030.8062,150946.289,1555963.733,0.0394,1.0367,24.5186,0.0002,15488.0514,24.6035,12616.2843,1299.8708,163995.395,4.4594,1.0224,49.1636,0.0769,1579.8754,1.2369
5,8322.6806,310.5805,25848.622,2.2868,1.0232,5.2527,0.0274,1444.6631,8.507,1229.0062,111.1923,1366.5608,0.9514,1.0193,0.1753,0.0197,1908.8074,2.189,10267.8756,2977.5582,305731.972,3.9684,1.0232,50.2488,0.0179,1171.8583,53.2917,6451.2642,690.8569,44569.0068,1.4331,1.0232,6.055,0.0123,1717.1743,8.4778,997.3905,180636.3853,1801650.149,0.0356,1.0341,27.4634,0.0002,14343.7798,27.5345,13094.7556,1292.0134,169185.9934,4.3377,1.0222,50.2488,0.0774,1568.2437,1.193
6,9062.0418,304.2365,27570.0428,2.5759,1.0234,6.0052,0.0315,1386.9864,9.5689,1279.1183,104.9497,1342.431,1.0786,1.0195,0.2194,0.0231,1780.1306,2.4212,9815.2639,3230.2726,317059.7781,3.8754,1.0234,49.2722,0.016,1148.7508,51.6866,4938.7448,472.3332,23327.3334,1.0529,1.0231,2.8814,0.0103,1795.7649,4.8438,1065.1297,181375.7264,1931886.704,0.0382,1.0351,31.4042,0.0002,9357.8057,31.4795,13619.9668,1235.311,168248.9544,4.3105,1.0223,49.2722,0.081,1520.8117,1.1663
7,3150.0433,249.142,7848.0808,1.1493,1.025,0.9396,0.0136,1516.8771,3.3766,2929.6354,195.5088,5727.6956,0.8479,1.0209,0.6972,0.0144,1949.6466,2.8193,10248.851,2134.5941,218771.3717,3.9215,1.024,37.9241,0.0199,1283.6901,42.5149,9148.625,1394.8718,127611.5914,2.5425,1.0242,20.78,0.0176,1486.8715,24.5167,706.4763,347829.7263,2457334.607,0.0395,1.0323,26.749,0.0001,19507.6665,26.7724,10601.7828,1525.6997,161751.3714,4.2504,1.0236,37.9241,0.0655,1554.3136,1.2761
8,3905.7298,249.8196,9757.2769,1.4819,1.0239,1.4728,0.0178,1545.3761,4.4524,2958.8272,180.9219,5353.1676,0.9351,1.0205,0.6972,0.0165,1957.108,2.988,10652.0052,2551.8293,271820.9855,4.1931,1.0239,47.5272,0.0203,1262.6212,51.6916,8669.0332,1236.8814,107225.6566,2.4404,1.0238,17.6254,0.0179,1535.7725,22.1841,907.7402,147379.9452,1337826.939,0.0457,1.0379,18.617,0.0001,15961.2209,18.684,11856.3356,1376.337,163183.1285,4.5481,1.0231,47.5272,0.0727,1582.916,1.232
9,5164.5959,262.7686,13570.9361,1.9107,1.0232,2.4712,0.0236,1520.9081,6.2052,2937.5124,170.435,5006.5486,1.0452,1.0204,0.6972,0.0189,1943.3028,3.2173,11059.1036,2743.5796,303415.3159,4.4915,1.0237,54.318,0.0212,1237.6111,58.259,8816.4771,1106.7394,97575.4275,2.2688,1.023,15.8774,0.0176,1611.8072,19.4307,866.9983,86256.6429,747843.6607,0.0477,1.0377,11.1881,0.0001,14298.5188,12.8878,13419.9875,1228.0077,164798.4851,4.882,1.0226,54.318,0.0814,1587.9937,1.1802
10,7846.9078,269.9712,21184.3894,2.1121,1.0222,4.2776,0.027,1518.5956,7.3018,2074.961,148.8173,3087.9017,1.0507,1.0198,0.3547,0.0199,1960.1477,2.9633,10996.975,2982.277,327960.2496,4.5308,1.0232,57.878,0.0206,1215.6469,61.5408,8107.5785,972.198,78821.7178,2.0209,1.0229,12.2449,0.016,1673.4579,15.5661,1027.0023,77474.4704,795664.566,0.0351,1.0359,12.5384,0.0002,14912.0859,12.628,14283.722,1193.7594,170513.2695,4.8748,1.022,57.878,0.0838,1604.5888,1.145
