Id,PSCV.1,MPS.1,PSSD.1,ED.1,MPFD.1,LPI.1,PD.1,MNN.1,PLAND.1,PSCV.2,MPS.2,PSSD.2,ED.2,MPFD.2,LPI.2,PD.2,MNN.2,PLAND.2,PSCV.3,MPS.3,PSSD.3,ED.3,MPFD.3,LPI.3,PD.3,MNN.3,PLAND.3,PSCV.4,MPS.4,PSSD.4,ED.4,MPFD.4,LPI.4,PD.4,MNN.4,PLAND.4,PSCV.5,MPS.5,PSSD.5,ED.5,MPFD.5,LPI.5,PD.5,MNN.5,PLAND.5,PSCV.All,MPS.All,PSSD.All,ED.All,MPFD.All,LPI.All,PD.All,MNN.All,SDI
1,6969.6667,5047.6424,351803.8524,5.5317,1.0259,42.7081,0.0098,2121.0701,49.2991,3285.8495,1899.0657,62400.4419,4.9196,1.0272,8.1664,0.0157,2295.1964,29.7904,1121.8132,252.7783,2835.7004,2.2615,1.0157,0.5935,0.0306,2614.5482,7.7227,267.2284,388.7282,1038.7922,0.0747,1.0166,0.0212,0.0009,7694.5983,0.3461,1191.849,58687.0592,699461.1339,0.0872,1.018,12.7551,0.0002,10586.6905,12.8417,8871.6816,1750.8812,155332.6051,6.4374,1.0206,42.7081,0.0571,2552.1849,1.1904
2,6997.5961,5250.6269,367417.6684,5.1938,1.0248,43.5322,0.0093,2143.7519,48.8411,3267.7553,1898.7624,62046.9084,4.6696,1.0266,8.4888,0.0151,2318.8211,28.5822,203.4867,221.2792,450.2736,2.0612,1.0152,0.0395,0.0299,2635.4692,6.6188,785.9109,594.531,4672.4838,0.1248,1.0182,0.1853,0.0012,6440.8574,0.6926,1308.3348,57803.5904,756264.4764,0.1062,1.0199,15.1415,0.0003,11640.7218,15.2653,9035.2992,1795.4751,162226.5496,6.0778,1.02,43.5322,0.0557,2590.0623,1.209
3,6713.2417,5546.9136,372377.7198,4.8344,1.0241,42.65,0.0087,2151.1569,48.2238,3986.9481,1828.8369,72914.7793,4.359,1.0257,10.2611,0.0145,2359.5989,26.5057,176.5987,210.7458,372.1743,1.8872,1.0146,0.0269,0.0283,2677.4006,5.9612,1325.5234,789.7488,10468.3056,0.1567,1.0187,0.4496,0.0012,6561.6615,0.9808,1259.6991,74972.2094,944424.2755,0.1206,1.0212,18.197,0.0002,9829.7877,18.3285,8919.642,1888.2316,168423.5012,5.679,1.0193,42.65,0.053,2628.1493,1.2281
4,6621.2114,5497.1726,363979.4175,4.509,1.0241,41.172,0.0085,2160.8071,46.6216,4221.9719,1870.403,78967.8871,4.1068,1.026,10.881,0.0136,2364.3433,25.471,166.7446,202.6776,337.9539,1.7156,1.014,0.0269,0.0264,2709.8288,5.358,1297.6884,823.3263,10684.2095,0.1548,1.019,0.4496,0.0012,7136.8328,0.9815,1225.3095,93412.023,1144586.382,0.1119,1.0207,21.4362,0.0002,11305.4695,21.5678,8694.7317,2001.6795,174040.6628,5.2991,1.0191,41.172,0.05,2667.8201,1.2372
5,6834.1601,6629.0332,453038.7444,6.7369,1.0253,52.0314,0.0087,2067.8461,57.9516,2238.1868,1049.6814,23493.8309,5.3416,1.0293,4.2684,0.0247,2200.4756,25.942,1771.0556,409.2507,7248.0568,3.7342,1.0192,1.5515,0.0375,2409.3529,15.3669,311.2819,624.837,1945.0042,0.1094,1.0226,0.04,0.0009,7637.4174,0.562,282.6889,1488.619,4208.161,0.0188,1.0228,0.0369,0.0001,24319.4049,0.1775,11418.1749,1388.43,158533.3694,7.9704,1.0235,52.0314,0.072,2397.7806,0.9944
6,7248.1331,5540.5151,401583.9123,6.9681,1.0262,49.3326,0.01,2065.6467,55.4005,2298.4655,1097.2544,25220.0134,5.6348,1.0294,4.4987,0.0252,2182.728,27.6046,2777.2014,440.3009,12228.0438,3.8891,1.0196,2.8249,0.0375,2389.7797,16.4923,274.5736,489.8978,1345.1299,0.075,1.0202,0.0261,0.0007,8547.6972,0.3563,270.6164,1795.9064,4860.0177,0.0144,1.0227,0.0369,0.0001,29529.191,0.1463,10954.4603,1361.9764,149197.1657,8.2907,1.0239,49.3326,0.0734,2365.8183,1.0094
7,7376.2311,4874.4687,359552.074,7.1444,1.0267,46.1878,0.0109,2063.0279,53.3013,2118.9422,1172.1462,24837.1012,5.9111,1.0294,4.0839,0.0252,2168.8057,29.4869,3248.533,459.2839,14919.9904,3.9354,1.0197,3.4545,0.0369,2390.6985,16.9337,236.7171,398.1073,942.3881,0.0436,1.0169,0.0196,0.0005,11533.1614,0.1977,296.5042,1045.4871,3099.9132,0.0102,1.0209,0.0324,0.0001,36825.1382,0.0805,10281.3875,1359.9081,139817.4176,8.5223,1.0241,46.1878,0.0735,2363.8304,1.0142
8,7578.7944,4612.8365,349597.3943,7.1325,1.0261,45.7933,0.0114,2072.269,52.4452,1966.4656,1224.0012,24069.5619,6.0484,1.0293,2.881,0.0253,2165.8262,30.9724,3392.6756,439.7328,14918.7062,3.8319,1.0197,3.4608,0.0369,2402.6587,16.2222,313.7502,484.5071,1520.1419,0.0398,1.0162,0.0261,0.0004,11886.912,0.2033,278.6863,1600.5956,4460.6407,0.0166,1.0255,0.0369,0.0001,29406.0817,0.157,10229.6929,1349.8523,138085.7474,8.5346,1.0239,45.7933,0.0741,2360.5223,1.0193
9,7258.0969,4611.3149,334693.7066,6.3081,1.0267,44.0912,0.0115,2092.7426,53.0611,2896.646,1532.1628,44381.3325,5.469,1.0278,4.6989,0.0201,2242.5812,30.8303,4035.1539,380.8246,15366.8573,3.1319,1.0175,3.4598,0.0339,2520.1573,12.9053,314.468,454.2382,1428.4337,0.0559,1.0171,0.0261,0.0006,9366.8105,0.2804,947.4511,19368.85,183510.3885,0.0512,1.023,2.7843,0.0002,14712.6375,2.9229,9431.2159,1508.6422,142283.304,7.508,1.0222,44.0912,0.0663,2453.2074,1.083
10,7421.5711,4684.2185,347642.6086,6.0383,1.0269,45.5743,0.0114,2094.9516,53.3486,2918.3346,1687.1431,49236.4795,5.286,1.027,6.1472,0.0183,2282.8492,30.8554,3767.491,352.4122,13277.0964,2.808,1.0165,2.9165,0.0323,2581.6035,11.366,289.0922,402.5307,1163.6851,0.051,1.0162,0.0212,0.0006,10672.7293,0.2424,987.2209,27474.792,271236.9013,0.0509,1.0193,4.1346,0.0002,16007.618,4.1876,9493.9332,1595.3007,151456.7831,7.1171,1.0215,45.5743,0.0627,2516.3866,1.0926
